상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드,카테고리코드,판매상태,옵션명1,옵션값1,재고수량
667a5e94f99fd6d10f5ae22c,24-174,티오피 스위트아메리카노 275ml 48개,51400.0,66820.0,0.0,0.0,0.0,,,,13337,판매중,티오피 스위트아메리카노 275ml 48개,티오피 스위트아메리카노 275ml 48개,9999
667a5ec7553159c0d239448d,24-175,티오피 더블랙 275ml 24개,27000.0,35100.0,0.0,0.0,0.0,,,,13337,판매중,티오피 더블랙 275ml 24개,티오피 더블랙 275ml 24개,9999
667a5ef78229c47bcc5bcdc6,24-175,티오피 더블랙 275ml 48개,51400.0,66820.0,0.0,0.0,0.0,,,,13337,판매중,티오피 더블랙 275ml 48개,티오피 더블랙 275ml 48개,9999
667a5f238229c47bcc5bcdca,24-173,티오피 마스터라떼 275ml 24개,27000.0,35100.0,0.0,0.0,0.0,,,,13337,판매중,티오피 마스터라떼 275ml 24개,티오피 마스터라떼 275ml 24개,9999
667a5f5c5ca1da067dc033ed,24-173,티오피 마스터라떼 275ml 48개,51400.0,66820.0,0.0,0.0,0.0,,,,13337,판매중,티오피 마스터라떼 275ml 48개,티오피 마스터라떼 275ml 48개,9995
667a5f8e0825ee4cd9f5fda2,24-06-09,티오피 더블랙 200ml 36개,28600.0,37180.0,0.0,0.0,0.0,,,,13337,판매중,티오피 더블랙 200ml 36개,티오피 더블랙 200ml 36개,9999
667a5fc5c4f17e8c10065510,24-06-09,티오피 더블랙 200ml 72개,54400.0,70720.0,0.0,0.0,0.0,,,,13337,판매중,티오피 더블랙 200ml 72개,티오피 더블랙 200ml 72개,9999
667a5ff9767a9e6f1245f923,24-06-07,티오피 마스터라떼 200ml 36개,28600.0,37180.0,0.0,0.0,0.0,,,,13337,판매중,티오피 마스터라떼 200ml 36개,티오피 마스터라떼 200ml 36개,9999
667a602a373403d62ca1a56b,24-06-07,티오피 마스터라떼 200ml 72개,54400.0,70720.0,0.0,0.0,0.0,,,,13337,판매중,티오피 마스터라떼 200ml 72개,티오피 마스터라떼 200ml 72개,9996
667a6055a360449825ac23db,24-06-08,티오피 스위트아메리카노 200ml 36개,28600.0,37180.0,0.0,0.0,0.0,,,,13337,판매중,티오피 스위트아메리카노 200ml 36개,티오피 스위트아메리카노 200ml 36개,9999
667a607b9a56f300e75d8d93,24-06-08,티오피 스위트아메리카노 200ml 72개,54400.0,70720.0,0.0,0.0,0.0,,,,13337,판매중,티오피 스위트아메리카노 200ml 72개,티오피 스위트아메리카노 200ml 72개,9999
667a60baf8df5f2bd026e00d,35-18-10,참맑은 비스카페라떼 175ml 30개,13100.0,17030.0,0.0,0.0,0.0,,,,13337,판매중,참맑은 비스카페라떼 175ml 30개,참맑은 비스카페라떼 175ml 30개,9999
667a60e0fd071b7f5cc56a70,35-18-10,참맑은 비스카페라떼 175ml 90개,33000.0,42900.0,0.0,0.0,0.0,,,,13337,판매중,참맑은 비스카페라떼 175ml 90개,참맑은 비스카페라떼 175ml 90개,9999
67491ba01f5e3d4aad71f0cb,21-100,남양 맛있는 두유 GT 검은콩깨 190ml 24개,13400.0,17420.0,0.0,0.0,0.0,,,,103378,판매중,남양 맛있는 두유 GT 검은콩깨 190ml 24개,남양 맛있는 두유 GT 검은콩깨 190ml 24개,9828
67491bdd77151d925da80b1b,21-100,남양 맛있는 두유 GT 검은콩깨 190ml 72개,34100.0,44330.0,0.0,0.0,0.0,,,,103378,판매중,남양 맛있는 두유 GT 검은콩깨 190ml 72개,남양 맛있는 두유 GT 검은콩깨 190ml 72개,9904
67a30dbf47624554416a7c3c,MGG1EA-67-74,명가 꽈배기 참깨 500g 1개,8800.0,11440.0,0.0,0.0,0.0,,,,103476,판매중,명가 꽈배기 참깨 500g 1개,명가 꽈배기 참깨 500g 1개,9984
67a30dea9b2ff2c71a1f4562,MGG1EA-67-74-01,명가 꽈배기 흑당 500g 1개,8800.0,11440.0,0.0,0.0,0.0,,,,103476,판매중,명가 꽈배기 흑당 500g 1개,명가 꽈배기 흑당 500g 1개,9928
67a30e27fa42ae6f8a48c6f7,67-74,명가 꽈배기 참깨 500g 16개,89100.0,115830.0,0.0,0.0,0.0,,,,103476,판매중,명가 꽈배기 참깨 500g 16개,명가 꽈배기 참깨 500g 16개,9992
67a30e55e37ee8bad861a35f,67-74-01,명가 꽈배기 흑당 500g 16개,89100.0,115830.0,0.0,0.0,0.0,,,,103476,판매중,명가 꽈배기 흑당 500g 16개,명가 꽈배기 흑당 500g 16개,9998
67bd6205961b1c5efd1a48a8,BT10EA-55-01,헛개 컨디션 100ml 10병,25500.0,33150.0,0.0,0.0,0.0,,,,103390,판매중,CJ헛개 컨디션100ml(80),CJ헛개 컨디션100ml(80),9993
67bd62a978d351685f528bcd,BT10EA-28-13-05,현대 비타업 100ml 40병,17800.0,23140.0,0.0,0.0,0.0,,,,103389,판매중,현대 비타업 100ml 40병,현대 비타업 100ml 40병,9999
67bd63247c8330bf851b06c7,BT10EA-28-13,헬씨올리고 100ml 40병,22300.0,28990.0,0.0,0.0,0.0,,,,103389,판매중,헬씨올리고 100ml 40병,헬씨올리고 100ml 40병,9999
67bd77d696e7d37083b51120,BT10EA-20-10,광동 쌍화골드 100ml 40병,24000.0,31200.0,0.0,0.0,0.0,,,,103387,판매중,광동 쌍화골드 100ml 40병,광동 쌍화골드 100ml 40병,9999
67bd783206110efad5699458,BT10EA-20-04,광동 비타500 100ml 40병,23400.0,30420.0,0.0,0.0,0.0,,,,103389,판매중,광동 비타500 100ml 40병,광동 비타500 100ml 40병,9999
67bd78ced5b98e808e6e2a04,BT10EA-55-09,HK이노엔 홍삼진병 100ml 40병,20000.0,26000.0,0.0,0.0,0.0,,,,103387,판매중,HK이노엔 홍삼진병 100ml 40병,HK이노엔 홍삼진병 100ml 40병,9999
67be6290eeb29c3a963db7c8,BT10EA-28-50,미에로 100ml 40병,23600.0,30680.0,0.0,0.0,0.0,,,,103389,판매중,미에로 100ml 40병,미에로 100ml 40병,9999
67be70cfa780b3c0f8e13514,35-14,참맑은 복분자 175ml 30개,12400.0,16120.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 복분자 175ml 30개,참맑은 복분자 175ml 30개,9999
67be7192bad20de271d97705,23-34-05,웅진 자연은 사과 180ml 30개,13100.0,17030.0,0.0,0.0,0.0,,,,103355,판매중,웅진 자연은 사과 180ml 30개,웅진 자연은 사과 180ml 30개,9999
67be7261b6131e52ba9d4dd5,23-48.,웅진 자연은 망고 캔 180ml 30개,13800.0,17940.0,0.0,0.0,0.0,,,,103355,판매중,웅진 자연은 망고 캔 180ml 30개,웅진 자연은 망고 캔 180ml 30개,9999
67be7901b12f434b604e3be0,31-01-08,코카콜라제로 업소용 245ml 30개,21300.0,27000.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라제로 업소용 245ml 30개,코카콜라제로 업소용 245ml 30개,9999
67be7a05f40c32368e236ac3,25-50-04,진로 토닉워터 캔 250ml 30개,18700.0,24310.0,0.0,0.0,0.0,,,,103350,판매중,진로 토닉워터 캔 250ml 30개,진로 토닉워터 캔 250ml 30개,9999
67be7a4f9e141d0e74628959,31-03-11,몬스터에너지 오지스타일 레모네이드 355ml 24개,36500.0,46300.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 오지스타일 레모네이드 355ml 24개,몬스터에너지 오지스타일 레모네이드 355ml 24개,9999
67be7ac0deb105948a2f4c3b,31-47-14,환타 업소용 포도 캔 355ml 24개,18800.0,24440.0,0.0,0.0,0.0,,,,103407,판매중,환타 포도 캔 355ml 24개,환타 포도 캔 355ml 24개,9999
67be8133b12f434b604ea4c7,27-91-03,립톤 제로 복숭아맛 355ml 24개,16700.0,21710.0,0.0,0.0,0.0,,,,103355,판매중,립톤 제로 복숭아맛 355ml 24개,립톤 제로 복숭아맛 355ml 24개,9999
67be81d6ab747655a5456d7f,12-11-02,동원 쿨피스 파인애플 제로 230ml 30개,15200.0,19760.0,0.0,0.0,0.0,,,,103355,판매중,동원 쿨피스 파인애플 제로 230ml 30개,동원 쿨피스 파인애플 제로 230ml 30개,9999
67be821ba780b3c0f8e20285,28-52-02,미에로 스파클링제로 250ml 30개,17600.0,22880.0,0.0,0.0,0.0,,,,103389,판매중,미에로 스파클링제로 250ml 30개,미에로 스파클링제로 250ml 30개,9999
67be8260ab747655a5457287,100-100,씨그램 플레인 350ml 24페트,17900.0,23270.0,0.0,0.0,0.0,,,,103350,판매중,씨그램 플레인 350ml 24페트,씨그램 플레인 350ml 24페트,9999
67be82999e141d0e7462e668,100-100-02,씨그램 레몬 350ml 24페트,17900.0,23270.0,0.0,0.0,0.0,,,,103406,판매중,씨그램 레몬 350ml 24페트,씨그램 레몬 350ml 24페트,9999
67be82dcf58aeab16c5a8ab4,100-100-01,씨그램 라임 350ml 24페트,17900.0,23270.0,0.0,0.0,0.0,,,,103350,판매중,씨그램 라임 350ml 24페트,씨그램 라임 350ml 24페트,9999
67be836c9e141d0e7462ffae,31-04-03,코카콜라제로 업소용 500ml 24개,23200.0,28100.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라제로 업소용 500ml 24개,코카콜라제로 업소용 500ml 24개,9999
67be83a58d8a20954ade0019,31-05-001,코카콜라제로(업소) 1.25L 12개,21600.0,25900.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라제로(업소) 1.25L 12개,코카콜라제로(업소) 1.25L 12개,9997
67be8449a780b3c0f8e225b9,21-108-110-02,남양 프렌치카페 커피믹스 20T 24개,94000.0,116300.0,0.0,0.0,0.0,,,,103967,판매중,남양 프렌치카페 커피믹스 20T 24개,남양 프렌치카페 커피믹스 20T 24개,9999
67be85f184f8e48f2e29ec29,11-40,동원참치기획 [살코기100g x4+고추100g x4] 10박스 총 80개입,121800.0,158340.0,0.0,0.0,0.0,,,,103101,판매중,동원참치기획 [살코기100g x4+고추100g x4] 10박스 총 80개입,동원참치기획 [살코기100g x4+고추100g x4] 10박스 총 80개입,9999
67bebb918886d6a2bdc03900,34-21,동원 레몬녹차 350ml 24개,15600.0,20280.0,0.0,0.0,0.0,,,,103397,판매중,동원 레몬녹차 350ml 24개,동원 레몬녹차 350ml 24개,9999
67bebc298886d6a2bdc03c0c,26-04,웅진 가야 토마토농장 1.5L 12개,32100.0,41730.0,0.0,0.0,0.0,,,,103373,판매중,웅진 가야 토마토농장 1.5L 12개,웅진 가야 토마토농장 1.5L 12개,9999
67bebc8d3e5b673e0e68b998,39-33,방울이 구포국수 3kg 6개,36500.0,47450.0,0.0,0.0,0.0,,,,103047,판매중,방울이 구포국수 3kg 6개,방울이 구포국수 3kg 6개,9999
67bebcdd8886d6a2bdc043a5,29-05-02,일화 초정 탄산수 355ml 24캔,16000.0,20800.0,0.0,0.0,0.0,,,,103350,판매중,일화 초정 탄산수 355ml 24캔,일화 초정 탄산수 355ml 24캔,9999
67bfb13b14cff67c5aca6f61,BT10EA-28-13-05,현대 비타업 100ml 80병,31300.0,40690.0,0.0,0.0,0.0,,,,103389,판매중,현대 비타업 100ml 80병,현대 비타업 100ml 80병,9999
67bfb22eba8316dac0168e4e,BT10EA-28-13,헬씨올리고 100ml 80병,40100.0,52130.0,0.0,0.0,0.0,,,,103389,판매중,헬씨올리고 100ml 80병,헬씨올리고 100ml 80병,9999
67bfb3f1612c963519527e8f,BT10EA-20-10,광동 쌍화골드 100ml 80병,43300.0,56290.0,0.0,0.0,0.0,,,,103387,판매중,광동 쌍화골드 100ml 80병,광동 쌍화골드 100ml 80병,9999
67bfb464ba8316dac0169fde,BT10EA-20-04,광동 비타500 100ml 80병,42400.0,55120.0,0.0,0.0,0.0,,,,103389,판매중,광동 비타500 100ml 80병,광동 비타500 100ml 80병,9999
67bfb6190670635cb86788ff,BT10EA-55-09,HK이노엔 홍삼진병 100ml 80병,35400.0,46020.0,0.0,0.0,0.0,,,,103387,판매중,HK이노엔 홍삼진병 100ml 80병,HK이노엔 홍삼진병 100ml 80병,9999
67bfb6bc0670635cb8678bab,BT10EA-28-50,미에로 100ml 80병,42700.0,55510.0,0.0,0.0,0.0,,,,103389,판매중,미에로 100ml 80병,미에로 100ml 80병,9999
67bfbc793396249331348465,35-14,참맑은 복분자 175ml 90개,30800.0,40040.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 복분자 175ml 90개,참맑은 복분자 175ml 90개,9999
67bfbcecdb1fd48129e006cd,23-34-05,웅진 자연은 사과 180ml 90개,32000.0,41600.0,0.0,0.0,0.0,,,,103355,판매중,웅진 자연은 사과 180ml 90개,웅진 자연은 사과 180ml 90개,9999
67bfbe5a137ceb058c6ee219,29-05-02,일화 초정 탄산수 355ml 48캔,29400.0,38220.0,0.0,0.0,0.0,,,,103350,판매중,일화 초정 탄산수 355ml 48캔,일화 초정 탄산수 355ml 48캔,9999
67bfbea7476367190fd41f9f,31-01-08,코카콜라제로 업소용 245ml 60개,39400.0,48500.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라제로 업소용 245ml 60개,코카콜라제로 업소용 245ml 60개,9999
67bfbf22ba8316dac016f1ac,25-50-04,진로 토닉워터 캔 250ml 60개,34700.0,45110.0,0.0,0.0,0.0,,,,103407,판매중,진로 토닉워터 캔 250ml 60개,진로 토닉워터 캔 250ml 60개,9999
67bfc056137ceb058c6ee70d,31-03-11,몬스터에너지 오지스타일 레모네이드 355ml 48개,69800.0,85300.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 오지스타일 레모네이드 355ml 48개,몬스터에너지 오지스타일 레모네이드 355ml 48개,9999
67bfc0f03127ca6a5901d7f0,31-47-14,환타 업소용 포도 캔 355ml 48개,35000.0,45500.0,0.0,0.0,0.0,,,,103407,판매중,환타 포도 캔 355ml 48개,환타 포도 캔 355ml 48개,9999
67bfc12df64a7ed2b8b1e9be,27-91-03,립톤 제로 복숭아맛 355ml 48개,30600.0,39780.0,0.0,0.0,0.0,,,,103355,판매중,립톤 제로 복숭아맛 355ml 48개,립톤 제로 복숭아맛 355ml 48개,9999
67bfc181d0fe6bdd17a8a04e,12-11-02,동원 쿨피스 파인애플 제로 230ml 60개,27600.0,35880.0,0.0,0.0,0.0,,,,103355,판매중,동원 쿨피스 파인애플 제로 230ml 60개,동원 쿨피스 파인애플 제로 230ml 60개,9999
67bfc1bdbea12fdd5fd929aa,28-52-02,미에로 스파클링제로 250ml 60개,32300.0,41990.0,0.0,0.0,0.0,,,,103407,판매중,미에로 스파클링제로 250ml 60개,미에로 스파클링제로 250ml 60개,9999
