상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드,사이트상품번호
2848184732,32-19-06,코코팜 망고 코코넛 340ml 48개,34300.0,0.0,3000.0,0.0,0.0,,,,3274530116
2848184726,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 90캔,31900.0,0.0,3000.0,0.0,0.0,,,,3274530117
2848175811,31-17-03,스프라이트 제로 355ml 24개 무료배송,20100.0,0.0,0.0,0.0,0.0,,,,3274526772
2848175276,24-09-01,웰치스 제로 샤인머스켓 355ml 24개 무료배송,22200.0,0.0,0.0,0.0,0.0,,,,3274526613
2848175234,23-31,웅진 자연은 포도주스 1.5L 12개 무료배송,37000.0,0.0,0.0,0.0,0.0,,,,3274526564
2848175225,31-44-08,환타 파인애플 500ml 24개 무료배송,24100.0,0.0,0.0,0.0,0.0,,,,3274526562
2848175128,32-01.,포도봉봉 238ml 24개 무료배송,19100.0,0.0,0.0,0.0,0.0,,,,3274526553
2848175129,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔 무료배송,14400.0,0.0,0.0,0.0,0.0,,,,3274526527
2848175142,31-13-04,파워에이드 제로 600ml 20개 무료배송,31900.0,0.0,0.0,0.0,0.0,,,,3274526523
2848175136,32-19-06,코코팜 망고 코코넛 340ml 24개 무료배송,20400.0,0.0,0.0,0.0,0.0,,,,3274526525
2848175126,27-15-10,칠성사이다 제로 355ml 24개 무료배송,21700.0,0.0,0.0,0.0,0.0,,,,3274526515
2848129367,31-17-03,스프라이트 제로 355ml 24개,16600.0,0.0,3000.0,0.0,0.0,,,,3274507389
2848129365,24-09-01,웰치스 제로 샤인머스켓 355ml 24개,18700.0,0.0,3000.0,0.0,0.0,,,,3274507369
2848129289,32-01.,포도봉봉 238ml 24개,15600.0,0.0,3000.0,0.0,0.0,,,,3274507324
2848129278,31-44-08,환타 파인애플 500ml 24개,20600.0,0.0,3000.0,0.0,0.0,,,,3274507299
2848129245,31-13-04,파워에이드 제로 600ml 20개,28400.0,0.0,3000.0,0.0,0.0,,,,3274507295
2848129246,23-31,웅진 자연은 포도주스 1.5L 12개,33500.0,0.0,3000.0,0.0,0.0,,,,3274507290
2848129152,27-15-10,칠성사이다 제로 355ml 24개,18200.0,0.0,3000.0,0.0,0.0,,,,3274507267
2848129134,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,10900.0,0.0,3000.0,0.0,0.0,,,,3274507249
2848129147,32-19-06,코코팜 망고 코코넛 340ml 24개,16900.0,0.0,3000.0,0.0,0.0,,,,3274507246
2593752706,45-27,스팸복합2호 4세트 스팸 명절 추석 선물세트,119500.0,0.0,3000.0,0.0,0.0,,,,3165680488
2593747411,45-27,스팸복합2호 4세트 스팸 명절 추석 선물세트 무료배송,123000.0,0.0,0.0,0.0,0.0,,,,3165676866
2586933594,45-11,스팸복합1호 5세트 스팸 명절 추석 선물세트,122600.0,0.0,3000.0,0.0,0.0,,,,3161041486
2586926827,45-11,스팸복합1호 5세트 스팸 명절 추석 선물세트 무료배송,126100.0,0.0,0.0,0.0,0.0,,,,3161037343
2575349702,45-21,스팸 8호 3세트 명절 추석 선물세트 무료배송,87500.0,0.0,0.0,0.0,0.0,,,,3153203875
2575349464,45-21,스팸 8호 4세트 명절 추석 선물세트 무료배송,115400.0,0.0,0.0,0.0,0.0,,,,3153203717
2575349404,45-21,스팸 8호 5세트 명절 추석 선물세트 무료배송,143300.0,0.0,0.0,0.0,0.0,,,,3153203666
2575349345,45-21,스팸 8호 4세트 명절 추석 선물세트,111900.0,0.0,3000.0,0.0,0.0,,,,3153203641
2575349321,45-21,스팸 8호 5세트 명절 추석 선물세트,139800.0,0.0,3000.0,0.0,0.0,,,,3153203600
2575349232,45-21,스팸 8호 2세트 명절 추석 선물세트 무료배송,59600.0,0.0,0.0,0.0,0.0,,,,3153203523
2575349200,45-21,스팸 8호 3세트 명절 추석 선물세트,84000.0,0.0,3000.0,0.0,0.0,,,,3153203501
2575349206,45-21,스팸 8호 1세트 명절 추석 선물세트 무료배송,31700.0,0.0,0.0,0.0,0.0,,,,3153203504
2575349086,45-21,스팸 8호 2세트 명절 추석 선물세트,56100.0,0.0,3000.0,0.0,0.0,,,,3153203426
2575349072,45-21,스팸 8호 1세트 명절 추석 선물세트,28200.0,0.0,3000.0,0.0,0.0,,,,3153203397
2549579720,45-05,스팸6호 4세트 스팸 명절 추석 선물세트 무료배송,166900.0,0.0,0.0,0.0,0.0,,,,3135085473
2549579624,45-11,스팸복합1호 4세트 스팸 명절 추석 선물세트 무료배송,101700.0,0.0,0.0,0.0,0.0,,,,3135085403
2549579431,45-11,스팸복합1호 3세트 스팸 명절 추석 선물세트 무료배송,77200.0,0.0,0.0,0.0,0.0,,,,3135085353
2549579327,45-27,스팸복합2호 2세트 스팸 명절 추석 선물세트 무료배송,64000.0,0.0,0.0,0.0,0.0,,,,3135085231
2549579278,45-10-01,스팸3호 2세트 스팸 명절 추석 선물세트 무료배송,108600.0,0.0,0.0,0.0,0.0,,,,3135085199
2549579265,45-11,스팸복합1호 2세트 스팸 명절 추석 선물세트 무료배송,52700.0,0.0,0.0,0.0,0.0,,,,3135085195
2549579262,45-10-01,스팸3호 3세트 스팸 명절 추석 선물세트 무료배송,161000.0,0.0,0.0,0.0,0.0,,,,3135085190
2549579198,45-05,스팸6호 3세트 스팸 명절 추석 선물세트 무료배송,126100.0,0.0,0.0,0.0,0.0,,,,3135085150
2549579196,45-10-01,스팸3호 1세트 스팸 명절 추석 선물세트 무료배송,56100.0,0.0,0.0,0.0,0.0,,,,3135085142
2549579194,45-05,스팸6호 1세트 스팸 명절 추석 선물세트 무료배송,44600.0,0.0,0.0,0.0,0.0,,,,3135085140
2549579169,45-10-01,스팸3호 4세트 스팸 명절 추석 선물세트 무료배송,213400.0,0.0,0.0,0.0,0.0,,,,3135085126
2549579081,45-27,스팸복합2호 1세트 스팸 명절 추석 선물세트 무료배송,33900.0,0.0,0.0,0.0,0.0,,,,3135085108
2549579093,45-27,스팸복합2호 3세트 스팸 명절 추석 선물세트 무료배송,94100.0,0.0,0.0,0.0,0.0,,,,3135085093
2549579089,45-05,스팸6호 2세트 스팸 명절 추석 선물세트 무료배송,85300.0,0.0,0.0,0.0,0.0,,,,3135085095
2549579084,45-11,스팸복합1호 1세트 스팸 명절 추석 선물세트 무료배송,28200.0,0.0,0.0,0.0,0.0,,,,3135085074
2549550329,45-05,스팸6호 4세트 스팸 명절 추석 선물세트,163400.0,0.0,3000.0,0.0,0.0,,,,3135065271
2549546441,45-10-01,스팸3호 4세트 스팸 명절 추석 선물세트,209900.0,0.0,3000.0,0.0,0.0,,,,3135062031
2549525500,45-11,스팸복합1호 4세트 스팸 명절 추석 선물세트,98200.0,0.0,3000.0,0.0,0.0,,,,3135049983
2549525373,45-11,스팸복합1호 3세트 스팸 명절 추석 선물세트,73700.0,0.0,3000.0,0.0,0.0,,,,3135049914
2549525195,45-10-01,스팸3호 3세트 스팸 명절 추석 선물세트,157500.0,0.0,3000.0,0.0,0.0,,,,3135049800
2549525183,45-05,스팸6호 2세트 스팸 명절 추석 선물세트,81800.0,0.0,3000.0,0.0,0.0,,,,3135049794
2549525177,45-27,스팸복합2호 3세트 스팸 명절 추석 선물세트,90600.0,0.0,3000.0,0.0,0.0,,,,3135049791
2549525166,45-05,스팸6호 3세트 스팸 명절 추석 선물세트,122600.0,0.0,3000.0,0.0,0.0,,,,3135049788
2549525060,45-27,스팸복합2호 2세트 스팸 명절 추석 선물세트,60500.0,0.0,3000.0,0.0,0.0,,,,3135049781
2549525066,45-10-01,스팸3호 2세트 스팸 명절 추석 선물세트,104600.0,0.0,3000.0,0.0,0.0,,,,3135049721
2549525064,45-11,스팸복합1호 2세트 스팸 명절 추석 선물세트,49200.0,0.0,3000.0,0.0,0.0,,,,3135049724
2549306702,45-05,스팸6호 1세트 스팸 명절 추석 선물세트,41100.0,0.0,3000.0,0.0,0.0,,,,3134906274
2549281146,45-10-01,스팸3호 1세트 스팸 명절 추석 선물세트,52400.0,0.0,3000.0,0.0,0.0,,,,3134890629
2549280999,45-11,스팸복합1호 1세트 스팸 명절 추석 선물세트,24700.0,0.0,3000.0,0.0,0.0,,,,3134890551
2549281002,45-27,스팸복합2호 1세트 스팸 명절 추석 선물세트,30400.0,0.0,3000.0,0.0,0.0,,,,3134890548
2521359729,28-18,데미소다 레몬 250ml 60캔 무료배송,40400.0,0.0,0.0,0.0,0.0,,,,3115429194
2521359556,12-11-01,동원 쿨피스 복숭아맛 230ml 60개 무료배송,31700.0,0.0,0.0,0.0,0.0,,,,3115429077
2521359552,31-03-08,몬스터에너지 제로슈가 355ml 48개 무료배송,73400.0,0.0,0.0,0.0,0.0,,,,3115429072
2521359520,32-30-02,해태 갈아만든배 사이다 355ml 48개 무료배송,36200.0,0.0,0.0,0.0,0.0,,,,3115429055
2521359461,22-01-04,비락식혜 238ml 24입 3박스 무료배송,45800.0,0.0,0.0,0.0,0.0,,,,3115429009
2521359454,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 90개 무료배송,36700.0,0.0,0.0,0.0,0.0,,,,3115429005
2521359452,24-64,웅진 캐치티니핑 유기농 보리차 200ml_48개 무료배송,48800.0,0.0,0.0,0.0,0.0,,,,3115429007
2521359446,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 48개 무료배송,73400.0,0.0,0.0,0.0,0.0,,,,3115429003
2521359412,27-39,델몬트 망고 캔 로어슈거 240ml 60개 무료배송,51000.0,0.0,0.0,0.0,0.0,,,,3115428982
2521359309,25-50-07,진로 토닉워터 제로 300ml 48개 무료배송,40500.0,0.0,0.0,0.0,0.0,,,,3115428927
2521359303,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 60캔 무료배송,44900.0,0.0,0.0,0.0,0.0,,,,3115428929
2521359318,32-16-04,썬키스트 자몽소다 뚱캔 355ml 48개 무료배송,38100.0,0.0,0.0,0.0,0.0,,,,3115428922
2521359315,27-01-05,칠성 사이다 제로 250ml 60캔 무료배송,55400.0,0.0,0.0,0.0,0.0,,,,3115428924
2521359319,30-12-03,블랙보리 라이트 175ml 90개 무료배송,31000.0,0.0,0.0,0.0,0.0,,,,3115428919
2521359306,35-18-05,참맑은 토마토 175ml 90개 (캔) 무료배송,33100.0,0.0,0.0,0.0,0.0,,,,3115428921
2521359302,20-13-01,피크닉 200ml 72개 무료배송,35600.0,0.0,0.0,0.0,0.0,,,,3115428914
2521305036,31-03-08,몬스터에너지 제로슈가 355ml 48개,76200.0,0.0,3000.0,0.0,0.0,,,,3115391367
2521304944,30-12-03,블랙보리 라이트 175ml 90개,27500.0,0.0,3000.0,0.0,0.0,,,,3115391269
2521304890,32-30-02,해태 갈아만든배 사이다 355ml 48개,32800.0,0.0,3000.0,0.0,0.0,,,,3115391228
2521304879,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 48개,69900.0,0.0,3000.0,0.0,0.0,,,,3115391216
2521304860,12-11-01,동원 쿨피스 복숭아맛 230ml 60개,28200.0,0.0,3000.0,0.0,0.0,,,,3115391203
2521304842,23-18-01,웅진 하늘보리180ml 90개,29000.0,0.0,3000.0,0.0,0.0,,,,3115391179
2521304751,25-50-07,진로 토닉워터 제로 300ml 48개,37000.0,0.0,3000.0,0.0,0.0,,,,3115391104
2521304756,27-39,델몬트 망고 캔 로어슈거 240ml 60개,47500.0,0.0,3000.0,0.0,0.0,,,,3115391101
2521304723,24-64,웅진 캐치티니핑 유기농 보리차 200ml_48개,45300.0,0.0,3000.0,0.0,0.0,,,,3115391082
2521304615,20-13-01,피크닉 200ml 72개,32100.0,0.0,3000.0,0.0,0.0,,,,3115390988
2521304607,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 60캔,41400.0,0.0,3000.0,0.0,0.0,,,,3115390982
2521304619,28-18,데미소다 레몬 250ml 60캔,36900.0,0.0,3000.0,0.0,0.0,,,,3115390978
2521304614,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 90개,33300.0,0.0,3000.0,0.0,0.0,,,,3115390986
2521304618,35-18-05,참맑은 토마토 175ml 90개 (캔),29600.0,0.0,3000.0,0.0,0.0,,,,3115390972
2521304604,27-01-05,칠성 사이다 제로 250ml 60캔,51900.0,0.0,3000.0,0.0,0.0,,,,3115390951
2521191414,27-39,델몬트 망고 캔 로어슈거 240ml 30개 무료배송,27000.0,0.0,0.0,0.0,0.0,,,,3115313660
2521191306,12-11-01,동원 쿨피스 복숭아맛 230ml 30개 무료배송,17300.0,0.0,0.0,0.0,0.0,,,,3115313592
2521191184,28-53-03,현대 미에로화이바 기획증정용 1.2L 총 12개 무료배송,26000.0,0.0,0.0,0.0,0.0,,,,3115313493
2521191072,24-701,동서 스타벅스 병커피 281ml 16개 무료배송,42800.0,0.0,0.0,0.0,0.0,,,,3115313466
2521191027,08-28,백설 콩식용유 1.8L 10개 무료배송,56100.0,0.0,0.0,0.0,0.0,,,,3115313422
2521190929,32-16-04,썬키스트자몽소다뚱캔355 무료배송,21000.0,0.0,0.0,0.0,0.0,,,,3115313352
2521190825,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 30개 무료배송,14900.0,0.0,0.0,0.0,0.0,,,,3115313271
2521190794,15-40-03,백설 갈색설탕 1kg 16개 무료배송,52600.0,0.0,0.0,0.0,0.0,,,,3115313273
2521190689,11-75-03,동서 리치스블랙올리브슬라이스405g 24캔 무료배송,77300.0,0.0,0.0,0.0,0.0,,,,3115313185
2521190684,23-35,웅진 헛개차 500ml 20개 무료배송,20000.0,0.0,0.0,0.0,0.0,,,,3115313198
2521190476,20-02-02,광동 옥수수수염차 500ml 24개 무료배송,22800.0,0.0,0.0,0.0,0.0,,,,3115313073
2521190380,11-75-05,리치스 통단팥 3kg 5개 무료배송,60500.0,0.0,0.0,0.0,0.0,,,,3115312994
2521190342,11-75-02,동서 리치스 블랙 올리브 홀피티드3kg 5개 무료배송,92000.0,0.0,0.0,0.0,0.0,,,,3115312971
2521190259,11-74,동서 리치스 홀커널 스위트콘 덕용 (태국) 2950kg 5개 무료배송,28000.0,0.0,0.0,0.0,0.0,,,,3115312904
2521190213,28-18,데미소다 레몬 250ml 30캔 무료배송,21700.0,0.0,0.0,0.0,0.0,,,,3115312879
2521190216,12-01-05,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개 무료배송,26400.0,0.0,0.0,0.0,0.0,,,,3115312883
2521190175,31-03-08,몬스터에너지 제로슈가 355ml 24개 무료배송,38100.0,0.0,0.0,0.0,0.0,,,,3115312842
2521190163,11-74-03,동서 리치스 후르츠칵테일3kg 5개 무료배송,58900.0,0.0,0.0,0.0,0.0,,,,3115312852
2521190168,22-01-04,비락식혜238 (24입)/120 무료배송,17500.0,0.0,0.0,0.0,0.0,,,,3115312841
2521190143,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 24개 무료배송,38100.0,0.0,0.0,0.0,0.0,,,,3115312831
2521190124,30-12-03,블랙보리 라이트 175ml 30개 무료배송,12600.0,0.0,0.0,0.0,0.0,,,,3115312811
2521190059,23-05,웅진 맑게 우려낸 누룽지 500mL 20개 무료배송,18800.0,0.0,0.0,0.0,0.0,,,,3115312772
2521189925,23-22,웅진 옥수수수염차 500ml 20개 무료배송,24000.0,0.0,0.0,0.0,0.0,,,,3115312731
2521189851,11-75-01,동서 리치스 블랙 올리브 슬라이스3kg 5개 무료배송,85700.0,0.0,0.0,0.0,0.0,,,,3115312666
2521189864,25-40,삼성 까스명수 골드액 소화제 75ml 100개 무료배송,57400.0,0.0,0.0,0.0,0.0,,,,3115312671
2521189846,11-74-05,동서 리치스 파인애플슬라이스 3kg 5개 무료배송,65900.0,0.0,0.0,0.0,0.0,,,,3115312681
2521189837,24-64,웅진 캐치티니핑 유기농 보리차 200ml_24개 무료배송,26200.0,0.0,0.0,0.0,0.0,,,,3115312635
2521189762,11-74-01,동서 리치스홀커널스위트콘 소 (태국) 425g X 24캔 무료배송,27900.0,0.0,0.0,0.0,0.0,,,,3115312579
2521189741,23-18-01,웅진 하늘보리180ml 30개 무료배송,13300.0,0.0,0.0,0.0,0.0,,,,3115312565
2521189723,25-50-07,진로 토닉워터 제로 300ml 24개 무료배송,21700.0,0.0,0.0,0.0,0.0,,,,3115312558
2521189689,11-73,라리 스위트콘 덕용 2.95kg 5개 무료배송,46100.0,0.0,0.0,0.0,0.0,,,,3115312546
2521189597,23-34-01,웅진 자연은 사과 1.5L 12개 무료배송,42900.0,0.0,0.0,0.0,0.0,,,,3115312492
2521189538,54-21-03,팔도 비빔면 컵라면 16입 무료배송,23500.0,0.0,0.0,0.0,0.0,,,,3115312463
2521189459,35-18-05,참맑은 토마토 175ml 30개 (캔) 무료배송,13300.0,0.0,0.0,0.0,0.0,,,,3115312399
2521189442,20-13-01,피크닉 200ml 24개 무료배송,14100.0,0.0,0.0,0.0,0.0,,,,3115312372
2521189445,37-02,유한락스 후레쉬 1L 12개 무료배송,40100.0,0.0,0.0,0.0,0.0,,,,3115312377
2521189444,27-01-05,칠성 사이다 제로 250ml 30캔 무료배송,29200.0,0.0,0.0,0.0,0.0,,,,3115312360
2521189315,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 30캔 무료배송,23900.0,0.0,0.0,0.0,0.0,,,,3115312289
2521189314,28-03,동아제약 포카리스웨트 500ml 20개 무료배송,29700.0,0.0,0.0,0.0,0.0,,,,3115312284
2521189308,81-04,팔도 도시락 컵라면 24입 무료배송,26200.0,0.0,0.0,0.0,0.0,,,,3115312282
2521092000,11-74,동서 리치스 홀커널 스위트콘 덕용 (태국) 2950kg 5개,24500.0,0.0,3000.0,0.0,0.0,,,,3115248244
2521091934,11-75-02,동서 리치스 블랙 올리브 홀피티드3kg 5개,88500.0,0.0,3000.0,0.0,0.0,,,,3115248237
2521091941,11-75-03,동서 리치스블랙올리브슬라이스405g 24캔,73800.0,0.0,3000.0,0.0,0.0,,,,3115248207
2521091931,11-74-01,동서 리치스홀커널스위트콘 소 (태국) 425g X 24캔,24400.0,0.0,3000.0,0.0,0.0,,,,3115248196
2521091926,11-74-03,동서 리치스 후르츠칵테일3kg 5개,55400.0,0.0,3000.0,0.0,0.0,,,,3115248194
2521091914,23-18-01,웅진 하늘보리180ml 30개,9800.0,0.0,3000.0,0.0,0.0,,,,3115248176
2521091835,11-75-05,리치스 통단팥 3kg 5개,57000.0,0.0,3000.0,0.0,0.0,,,,3115248138
2521091829,08-28,백설 콩식용유 1.8L 10개,52600.0,0.0,3000.0,0.0,0.0,,,,3115248131
2521091832,12-11-01,동원 쿨피스 복숭아맛 230ml 30개,13800.0,0.0,3000.0,0.0,0.0,,,,3115248126
2520958533,30-12-03,블랙보리 라이트 175ml 30개,9100.0,0.0,3000.0,0.0,0.0,,,,3115161834
2520958437,32-16-04,썬키스트 자몽소다 뚱캔 355ml 24개,17000.0,0.0,3000.0,0.0,0.0,,,,3115161782
2520958069,23-35,웅진 헛개차 500ml 20개,17000.0,0.0,3000.0,0.0,0.0,,,,3115161569
2520957914,12-01-05,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개,22900.0,0.0,3000.0,0.0,0.0,,,,3115161464
2520957756,22-01-04,비락식혜 238ml 24개,14000.0,0.0,3000.0,0.0,0.0,,,,3115161387
2520957584,27-39,델몬트 망고 캔 로어슈거 240ml 30개,23500.0,0.0,3000.0,0.0,0.0,,,,3115161273
2520957454,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,11400.0,0.0,3000.0,0.0,0.0,,,,3115161200
2520957355,12-01-04,동원 보성홍차 아이스티 제로 복숭아맛 500ml 24개,20800.0,0.0,3000.0,0.0,0.0,,,,3115161132
2520957285,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 24개,36600.0,0.0,3000.0,0.0,0.0,,,,3115161093
2520957220,15-40-03,백설 갈색설탕 1kg 16개,49100.0,0.0,3000.0,0.0,0.0,,,,3115161060
2520957221,23-05,웅진 맑게 우려낸 누룽지 500mL 20개,17300.0,0.0,3000.0,0.0,0.0,,,,3115161061
2520957148,20-02-02,광동 옥수수수염차 500ml 24개,19300.0,0.0,3000.0,0.0,0.0,,,,3115161018
2520957066,11-74-03,동서 리치스 후르츠칵테일3kg 5개,55400.0,0.0,3000.0,0.0,0.0,,,,3115160952
2520957054,28-18,데미소다 레몬 250ml 30캔,18200.0,0.0,3000.0,0.0,0.0,,,,3115160945
2520957050,11-74-05,동서 리치스 파인애플슬라이스 3kg 5개,62400.0,0.0,3000.0,0.0,0.0,,,,3115160961
2520956961,11-74-01,동서 리치스홀커널스위트콘 소 (태국) 425g X 24캔,24400.0,0.0,3000.0,0.0,0.0,,,,3115160894
2520956803,24-701,동서 스타벅스 병커피 281ml 16개,39300.0,0.0,3000.0,0.0,0.0,,,,3115160795
2520956780,11-75-01,동서 리치스 블랙 올리브 슬라이스3kg 5개,82200.0,0.0,3000.0,0.0,0.0,,,,3115160776
2520956664,24-64,웅진 캐치티니핑 유기농 보리차 200ml_24개,22700.0,0.0,3000.0,0.0,0.0,,,,3115160738
2520956525,28-53-03,현대 미에로화이바 기획증정용 1.2L 총 12개,23000.0,0.0,3000.0,0.0,0.0,,,,3115160640
2520956407,23-22,웅진 옥수수수염차 500ml 20개,14200.0,0.0,3000.0,0.0,0.0,,,,3115160585
2520956404,23-34-01,웅진 자연은 사과 1.5L 12개,39400.0,0.0,3000.0,0.0,0.0,,,,3115160557
2520941035,25-50-07,진로 토닉워터 제로 300ml 24개,18200.0,0.0,3000.0,0.0,0.0,,,,3115150137
2520922598,27-01-05,칠성 사이다 제로 250ml 30캔,25700.0,0.0,3000.0,0.0,0.0,,,,3115136621
2520922456,35-18-05,참맑은 토마토 175ml 30개 (캔),9800.0,0.0,3000.0,0.0,0.0,,,,3115136528
2520922452,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 30캔,20400.0,0.0,3000.0,0.0,0.0,,,,3115136524
2520922381,37-02,유한락스 후레쉬 1L 12개,36600.0,0.0,3000.0,0.0,0.0,,,,3115136473
2520879047,54-21-03,팔도 비빔면 컵라면 16입,20000.0,0.0,3000.0,0.0,0.0,,,,3115103998
2520878768,81-04,팔도 도시락 컵라면 24입,22700.0,0.0,3000.0,0.0,0.0,,,,3115103772
2520878633,28-03,동아제약 포카리스웨트 500ml 20개,26300.0,0.0,3000.0,0.0,0.0,,,,3115103694
2520878619,22-23-01,팔도 김치왕뚜껑 컵라면 18입,22700.0,0.0,3000.0,0.0,0.0,,,,3115103689
2520878615,20-13-01,피크닉 청포도맛 200ml 24개,10700.0,0.0,3000.0,0.0,0.0,,,,3115103685
2433423928,80-08,롯데칠성 칸타타 콜드브루 블랙 275ml 48개,56100.0,0.0,3000.0,0.0,0.0,,,,3055676864
2432747034,35-10,참맑은 망고 캔 175ml 90개,29600.0,0.0,3000.0,0.0,0.0,,,,3055286196
2432746982,22-08,팔도 비락밥알없는식혜 175ml 90개,29000.0,0.0,3000.0,0.0,0.0,,,,3055286175
2432746940,29-19,일화 맥콜 캔 190ml 90개,35500.0,0.0,3000.0,0.0,0.0,,,,3055286129
2432746805,35-06,참맑은 헛개차 175ml 90캔,25600.0,0.0,3000.0,0.0,0.0,,,,3055286069
2432746800,35-16,참맑은 참대추 175ml 90개,30100.0,0.0,3000.0,0.0,0.0,,,,3055286059
2432746763,31-11,캐나다드라이 토닉워터 250ml 60개,36600.0,0.0,3000.0,0.0,0.0,,,,3055286042
2432746747,27-01,롯데칠성 사이다 190ml 90개,44500.0,0.0,3000.0,0.0,0.0,,,,3055286028
2432746729,27-15-03,롯데 펩시콜라 245ml 업소용 소캔 60개,29500.0,0.0,3000.0,0.0,0.0,,,,3055286004
2432746666,27-06,롯데 게토레이캔 240ml 60개,31600.0,0.0,3000.0,0.0,0.0,,,,3055285959
2432746647,31-42-02,환타 오렌지 캔 250ml 60개,42600.0,0.0,3000.0,0.0,0.0,,,,3055285957
2432746619,31-13,코카콜라 파워에이드 240ml 60개,29700.0,0.0,3000.0,0.0,0.0,,,,3055285934
2432746578,27-15,롯데 펩시콜라 250ml 60개,44600.0,0.0,3000.0,0.0,0.0,,,,3055285918
2432746553,27-39-01,델몬트 망고 캔 음료수 180ml 90개,44900.0,0.0,3000.0,0.0,0.0,,,,3055285906
2432746554,35-05,참맑은 홍차 175ml 90개,26600.0,0.0,3000.0,0.0,0.0,,,,3055285902
2432746530,31-01-01,코카콜라 190ml 90개,55300.0,0.0,3000.0,0.0,0.0,,,,3055285880
2432746523,27-03-01,롯데 실론티 175ml 90캔,36000.0,0.0,3000.0,0.0,0.0,,,,3055285871
2432746514,20-18,광동 옥수수수염차 캔 180ml 90개,35700.0,0.0,3000.0,0.0,0.0,,,,3055285866
2432746486,31-01-05,코카콜라 250ml 60개,60200.0,0.0,3000.0,0.0,0.0,,,,3055285853
2432746406,35-27,참맑은 복숭아 캔 175ml 90개,30200.0,0.0,3000.0,0.0,0.0,,,,3055285835
2432746451,27-15-02,롯데 펩시콜라 190ml 90개,43400.0,0.0,3000.0,0.0,0.0,,,,3055285828
2432746424,31-42,환타 오렌지 캔 185ml 90개,53900.0,0.0,3000.0,0.0,0.0,,,,3055285814
2432746433,23-19,웅진 초록매실180ml 90개,30300.0,0.0,3000.0,0.0,0.0,,,,3055285816
2432746408,29-10-01,일화 천연사이다 190ml 90개,31900.0,0.0,3000.0,0.0,0.0,,,,3055285808
2432746389,31-01-06,코카콜라 제로250ml 60개,57800.0,0.0,3000.0,0.0,0.0,,,,3055285795
2432746293,35-08,참맑은 벌꿀 캔175ml 90개,31200.0,0.0,3000.0,0.0,0.0,,,,3055285770
2432746339,35-02,참맑은 보성녹차 캔 175ml 90개,24600.0,0.0,3000.0,0.0,0.0,,,,3055285757
2432746319,21-17-03,트레비 190ml 캔 90개,34500.0,0.0,3000.0,0.0,0.0,,,,3055285732
2432746231,27-07-02,레쓰비 업소용 캔커피 175ml 90개,30700.0,0.0,3000.0,0.0,0.0,,,,3055285672
2432746225,27-01,롯데칠성 사이다 190ml 90개,44500.0,0.0,3000.0,0.0,0.0,,,,3055285669
2432746219,31-01-04,코카콜라 245ml 60개(업소용),32900.0,0.0,3000.0,0.0,0.0,,,,3055285663
2432746210,31-11,캐나다드라이 토닉워터 캔 250ml 60개,36600.0,0.0,3000.0,0.0,0.0,,,,3055285661
2432746185,20-15,광동 헛개차 캔 180ml 90개,27000.0,0.0,3000.0,0.0,0.0,,,,3055285640
2432746166,28-24-06,동아 나랑드사이다 제로 파인애플  245ml 60개,28900.0,0.0,3000.0,0.0,0.0,,,,3055285617
2432746144,28-12,데미소다 애플 250ml 60개,37000.0,0.0,3000.0,0.0,0.0,,,,3055285603
2432746135,27-05,롯데 솔의눈 240ml 60개,42800.0,0.0,3000.0,0.0,0.0,,,,3055285604
2432746134,29-05-01,일화 초정 탄산수 190ml 90개,33000.0,0.0,3000.0,0.0,0.0,,,,3055285598
2432746072,27-02,이프로 부족할때 240ml 60개,36000.0,0.0,3000.0,0.0,0.0,,,,3055285584
2432746083,29-01,일화 맥콜 250ml 60개,35800.0,0.0,3000.0,0.0,0.0,,,,3055285564
2432746070,28-20-01,동아제약 오란씨 오렌지맛 250ml 60개,29400.0,0.0,3000.0,0.0,0.0,,,,3055285556
2432746059,29-22,일화 천연사이다 250ml 60개,29900.0,0.0,3000.0,0.0,0.0,,,,3055285543
2432746048,31-55,캐나다드라이 클럽소다 250ml 60개,36500.0,0.0,3000.0,0.0,0.0,,,,3055285539
2432746044,31-17-01,스프라이트 250ml 60개,41100.0,0.0,3000.0,0.0,0.0,,,,3055285529
2432746041,31-10,코카콜라 조지아 오리지날240ml 60개,35700.0,0.0,3000.0,0.0,0.0,,,,3055285525
