상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드,수수료raw,옵션번호,옵션명
739375,31-22-02,코라콜라 제로 업소용 355ml 48개,38000.0,44000.0,3000.0,0.0,0.0,,,,4.5,1447356,코라콜라 제로 업소용 355ml 48개
739373,27-36,펩시콜라 355ml(업소용) 48개,29900.0,29900.0,3000.0,0.0,0.0,,,,4.5,1447354,펩시콜라 355ml(업소용) 48개
739366,31-03-05,코카콜라 355ml(업소용) 48개,38300.0,47900.0,3000.0,0.0,0.0,,,,4.5,1447346,코카콜라 355ml(업소용) 48개
569104,23-13-01,웅징 아침햇살 고구마 500ml 20개,24500.0,30500.0,3000.0,0.0,0.0,,,,4.5,1106029,웅징 아침햇살 고구마 500ml 20개
569103,23-13-02,웅진 아침햇살 옥수수 500ml 20개,24500.0,30500.0,3000.0,0.0,0.0,,,,4.5,1106028,웅진 아침햇살 옥수수 500ml 20개
569102,31-05-001,코카콜라제로(업소) 1.25L 12개,17600.0,22700.0,3000.0,0.0,0.0,,,,4.5,1106027,코카콜라제로(업소) 1.25L 12개
569100,24-35-03,티오피 더블랙 380ml 24개,29000.0,35000.0,3000.0,0.0,0.0,,,,5,1106025,티오피 더블랙 380ml 24개
569099,24-35-02,티오피 스위트아메리카노 380ml 24개,29000.0,35000.0,3000.0,0.0,0.0,,,,5,1106024,티오피 스위트아메리카노 380ml 24개
569098,24-35-01,티오피 마스터라떼 380ml 24개,29000.0,35000.0,3000.0,0.0,0.0,,,,5,1106023,티오피 마스터라떼 380ml 24개
569096,22-13-03,뽀로로 복숭아 235ml 24개,19400.0,25400.0,3000.0,0.0,0.0,,,,4.5,1106021,뽀로로 복숭아 235ml 24개
569095,24-173,티오피 마스터라떼 275ml 24개,24000.0,30000.0,3000.0,0.0,0.0,,,,5,1106020,티오피 마스터라떼 275ml 24개
569094,24-175,티오피 더블랙 275ml 24개,24000.0,30000.0,3000.0,0.0,0.0,,,,5,1106019,티오피 더블랙 275ml 24개
569093,24-174,티오피 스위트아메리카노 275ml 24개,24000.0,30000.0,3000.0,0.0,0.0,,,,5,1106018,티오피 스위트아메리카노 275ml 24개
569092,24-06-07,티오피 마스터라떼 200ml 36개,24900.0,30900.0,3000.0,0.0,0.0,,,,5,1106017,티오피 마스터라떼 200ml 36개
569091,24-06-08,티오피 스위트아메리카노 200ml 36개,24900.0,30900.0,3000.0,0.0,0.0,,,,5,1106016,티오피 스위트아메리카노 200ml 36개
569090,24-06-09,티오피 더블랙 200ml 36개,24900.0,30900.0,3000.0,0.0,0.0,,,,5,1106015,티오피 더블랙 200ml 36개
569089,23-48.,웅진 자연은 망고 캔 180ml 30개,10200.0,16200.0,3000.0,0.0,0.0,,,,4.5,1106014,웅진 자연은 망고 캔 180ml 30개
569087,35-14,참맑은 복분자 175ml 30개,8900.0,14900.0,3000.0,0.0,0.0,,,,4.5,1106012,참맑은 복분자 175ml 30개
569086,35-18-10,참맑은 비스카페라떼 175ml 30개,9600.0,15600.0,3000.0,0.0,0.0,,,,5,1106011,참맑은 비스카페라떼 175ml 30개
569085,31-17-02,스프라이트 190ml 30개,16000.0,20300.0,3000.0,0.0,0.0,,,,4.5,1106010,스프라이트 190ml 30개
485029,35-18-07,참맑은 사과 175ml 30개,9000.0,15000.0,3000.0,0.0,0.0,,,,4.5,926616,참맑은 사과 175ml 30개
485028,35-18-08,참맑은 배 175ml 30개,9600.0,15600.0,3000.0,0.0,0.0,,,,4.5,926615,참맑은 배 175ml 30개
485027,35-18-09,참맑은 머스캣 175ml 30개,8800.0,14800.0,3000.0,0.0,0.0,,,,4.5,926614,참맑은 머스캣 175ml 30개
477193,22-04-00,비락식혜제로1.5 (48),23900.0,29900.0,3000.0,0.0,0.0,,,,4.5,906775,비락식혜제로1.5 (48)
477192,22-01-06,비락식혜 제로 238ml 24개,12700.0,18700.0,3000.0,0.0,0.0,,,,4.5,906772,비락식혜 제로 238ml 24개
464063,31-03-10,몬스터에너지 355ml 피치킨 24캔,33900.0,39900.0,3000.0,0.0,0.0,,,,4.5,875489,몬스터에너지 355ml 피치킨 24캔
458519,25-01-01-CB-25-02,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품,25900.0,31900.0,3000.0,0.0,0.0,,,,5,863423,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품
458518,25-01-CB-25-02,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품,25900.0,31900.0,3000.0,0.0,0.0,,,,5,863422,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품
458517,25-01-CB-25-01-01,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품,25900.0,31900.0,3000.0,0.0,0.0,,,,5,863421,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품
458516,31-47-01-CB-31-47,환타 업소용 350ml 파인애플맛 24개 + 오렌지맛 24개,31400.0,37400.0,3000.0,0.0,0.0,,,,4.5,863420,환타 350ml 파인애플맛 24개 + 오렌지맛 24개
458515,31-03-08-CB-31-03-01,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품,70600.0,76600.0,3000.0,0.0,0.0,,,,4.5,863419,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품
458514,31-03-07-CB-31-03-01,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품,71400.0,77400.0,3000.0,0.0,0.0,,,,4.5,863418,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품
458513,31-03-07-CB-31-03-08,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품,70600.0,76600.0,3000.0,0.0,0.0,,,,4.5,863417,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품
458512,31-22-02-CB-31-03-05,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품,40900.0,52600.0,3000.0,0.0,0.0,,,,4.5,863416,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품
458504,12-41,쿨피스 제로 소팩 복숭아 140ml 24개,6600.0,12600.0,3000.0,0.0,0.0,,,,4.5,863408,쿨피스 제로 소팩 복숭아 140ml 24개
458503,31-01-011,코카콜라 제로 업소용 190ml 30개,17100.0,20800.0,3000.0,0.0,0.0,,,,4.5,863407,코카콜라 제로 업소용 190ml 30개
458502,35-18-06,참맑은 유자 175ml 30개,9500.0,15500.0,3000.0,0.0,0.0,,,,4.5,863406,참맑은 유자 175ml 30개
458501,52-55.,참맑은 알로에 175ml 30개,8800.0,14800.0,3000.0,0.0,0.0,,,,4.5,863405,참맑은 알로에 175ml 30개
458500,28-22,데미소다 복숭아맛 250ml 30개,16700.0,22700.0,3000.0,0.0,0.0,,,,4.5,863404,데미소다 복숭아맛 250ml 30개
458499,32-19,코코팜 포도 238ml 24개,13800.0,19800.0,3000.0,0.0,0.0,,,,4.5,863403,코코팜 포도 238ml 24개
458495,22-10-14,팔도 뽀로로 바나나맛 235ml 24개,18500.0,24500.0,3000.0,0.0,0.0,,,,7,863399,팔도 뽀로로 바나나맛 235ml 24개
458494,31-40-10,조지아 맥스 240ml 30개,16400.0,22400.0,3000.0,0.0,0.0,,,,5,863398,조지아 맥스 240ml 30개
458493,25-273,광동 생강쌍화 120ml 100개,73100.0,79100.0,3000.0,0.0,0.0,,,,4.5,863397,광동 생강쌍화 120ml 100개
458492,10-13,유동 고등어 통조림 400g 24개,54300.0,60300.0,3000.0,0.0,0.0,,,,5,863396,유동 고등어 통조림 400g 24개
458490,22-57,영진구론산 탄산오리지날 150ml 30개,18800.0,24800.0,3000.0,0.0,0.0,,,,4.5,863394,영진구론산 탄산오리지날 150ml 30개
402611,15-15-06,CJ 햇반 200g 30개 (10입*3),27200.0,33200.0,3000.0,0.0,0.0,,,,6.5,749553,CJ 햇반 200g 30개 (10입*3)
347048,23-31,웅진 자연은 포도주스 1.5L 12개,32500.0,38500.0,3000.0,0.0,0.0,,,,4.5,688148,웅진 자연은 포도주스 1.5L 12개
347047,31-44-08,환타 파인애플 500ml 24개,18800.0,24800.0,3000.0,0.0,0.0,,,,4.5,688147,환타 파인애플 500ml 24개
347045,32-19-06,코코팜 망고 코코넛 340ml 24개,15100.0,21100.0,3000.0,0.0,0.0,,,,4.5,688145,코코팜 망고 코코넛 340ml 24개
347040,27-15-10,칠성사이다 제로 355ml 24개,16400.0,22400.0,3000.0,0.0,0.0,,,,4.5,688140,칠성사이다 제로 355ml 24개
347039,31-17-03,스프라이트 제로 355ml 24개,15800.0,20500.0,3000.0,0.0,0.0,,,,4.5,688139,스프라이트 제로 355ml 24개
347038,32-01.,포도봉봉 238ml 24개,13800.0,19800.0,3000.0,0.0,0.0,,,,4.5,688138,포도봉봉 238ml 24개
347036,23-35-02,웅진 헛개차 180ml 30개,8300.0,14300.0,3000.0,0.0,0.0,,,,4.5,688136,웅진 헛개차 180ml 30개
347031,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,9800.0,15800.0,3000.0,0.0,0.0,,,,4.5,688131,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔
334011,14-01,[첫구매특가] 펭귄 꽁치(한마리) 400g 24개,86900.0,92900.0,3000.0,0.0,0.0,,,,5,665174,[첫구매특가] 펭귄 꽁치(한마리) 400g 24개
317636,54-21-03,팔도 비빔면 컵라면 16입,18500.0,24500.0,3000.0,0.0,0.0,,,,5.5,625340,팔도 비빔면 컵라면 16입
317635,22-23-01,팔도 김치왕뚜껑 컵라면 18입,20600.0,26600.0,3000.0,0.0,0.0,,,,5.5,625336,팔도 김치왕뚜껑 컵라면 18입
317631,11-05-04,동원 고추참치 250g 36개,116900.0,122900.0,3000.0,0.0,0.0,,,,5,625332,동원 고추참치 250g 36개
317630,11-11,동원 김치찌개참치 200g 36개,111200.0,117200.0,3000.0,0.0,0.0,,,,5,625331,동원 김치찌개참치 200g 36개
317622,39-126-06,오뚜기밥 210g 12개,10900.0,16900.0,3000.0,0.0,0.0,,,,6.5,625323,오뚜기밥 210g 12개
317620,28-06,미에로화이바 화이브 미니 100ml 100병,61900.0,67900.0,3000.0,0.0,0.0,,,,4.5,625321,미에로화이바 화이브 미니 100ml 100병
317619,28-53-03,현대 미에로화이바 증정용 1.2L 총 12개,17400.0,23400.0,3000.0,0.0,0.0,,,,4.5,625320,현대 미에로화이바 기획증정용 1.2L 총 12개
317617,23-05,웅진 맑게 우려낸 누룽지 500mL 20개,13600.0,19600.0,3000.0,0.0,0.0,,,,4.5,625318,웅진 맑게 우려낸 누룽지 500mL 20개
317616,23-22,웅진 옥수수수염차 500ml 20개,12700.0,18700.0,3000.0,0.0,0.0,,,,4.5,625317,웅진 옥수수수염차 500ml 20개
317615,23-35,웅진 헛개차 500ml 20개,12700.0,18700.0,3000.0,0.0,0.0,,,,4.5,625316,웅진 헛개차 500ml 20개
317613,29-00,일화 옥수수수염차 340ml 20개,11100.0,17100.0,3000.0,0.0,0.0,,,,4.5,625314,일화 옥수수수염차 340ml 20개
317612,20-04,광동 비타500 100ml 100개,50300.0,56300.0,3000.0,0.0,0.0,,,,4.5,625313,광동 비타500 100ml 100개
317611,20-05,광동 비타500 180ML 40개,32600.0,38600.0,3000.0,0.0,0.0,,,,4.5,625312,광동 비타500 180ML 40개
317610,20-14-02,광동제약 비타500캔 240ml 30개,15800.0,21800.0,3000.0,0.0,0.0,,,,4.5,625311,광동제약 비타500캔 240ml 30개
317609,25-40-02,삼성 까스명수 소화제 75ml 60개,35000.0,58200.0,3000.0,0.0,0.0,,,,4.5,625310,삼성 까스명수 소화제 75ml 100개
317606,38-09-03,동화약품 부채표 까스활 75ml 60개,45300.0,51300.0,3000.0,0.0,0.0,,,,4.5,625307,동화약품 부채표 까스활 75ml 60개
317605,55-01,이노엔 헛개 컨디션 100ml 50개,126000.0,132000.0,3000.0,0.0,0.0,,,,4.5,625306,이노엔 헛개 컨디션 100ml 50개
317602,22-01-04,비락식혜 238ml 24입,12500.0,18500.0,3000.0,0.0,0.0,,,,4.5,625303,비락식혜 238ml 24입
317601,27-39,델몬트 망고 캔 로어슈거 240ml 30개,20900.0,26900.0,3000.0,0.0,0.0,,,,4.5,625302,델몬트 망고 캔 로어슈거 240ml 30개
317599,21-003,남양 과수원 사과190ml 24개,6900.0,12900.0,3000.0,0.0,0.0,,,,4.5,625300,남양 과수원 사과190ml 24개
317598,23-34-01,웅진 자연은 사과 1.5L 12개,35400.0,41400.0,3000.0,0.0,0.0,,,,4.5,625299,웅진 자연은 사과 1.5L 12개
317597,23-23-01,웅진 자연은 알로에 500ml 20개,24500.0,30500.0,3000.0,0.0,0.0,,,,4.5,625298,웅진 자연은 알로에 500ml 20개
317596,23-18-01,웅진 하늘보리180ml 30개,8800.0,14800.0,3000.0,0.0,0.0,,,,4.5,625297,웅진 하늘보리180ml 30개
317594,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,9800.0,15800.0,3000.0,0.0,0.0,,,,4.5,625295,웅진 자연은 고칼슘 오렌지 캔 180ml 30개
317591,21-003-02,남양 과수원 청포도 190ml 24개,6900.0,12900.0,3000.0,0.0,0.0,,,,4.5,625292,무배 남양 과수원 청포도 190ml 24개
317587,26-04-02,웅진 가야 토마토농장 500mL 20개,25700.0,31700.0,3000.0,0.0,0.0,,,,4.5,625288,웅진 가야 토마토농장 500mL 20개
317586,35-18-05,참맑은 토마토 175ml 30개,8800.0,14800.0,3000.0,0.0,0.0,,,,4.5,625287,참맑은 토마토 175ml 30개
317585,30-12-03,블랙보리 라이트 175ml 30개,8100.0,14100.0,3000.0,0.0,0.0,,,,4.5,625286,블랙보리 라이트 175ml 30개
317584,27-45-05,칸타타 콘트라베이스 콜드브루 라떼 500ml 24개,30600.0,36600.0,3000.0,0.0,0.0,,,,5,625285,칸타타 콘트라베이스 저칼로리 라떼 500ml 24개
317582,24-701,동서 스타벅스 병커피 281ml 16개,35700.0,41700.0,3000.0,0.0,0.0,,,,5,625283,동서 스타벅스 병커피 281ml 16개
317581,81-29,칸타타 파우치 커피 카라멜마끼아또 230ml 50개,31300.0,37300.0,3000.0,0.0,0.0,,,,5,625282,칸타타 파우치 커피 카라멜마끼아또 230ml 50개
317580,81-30,롯데칠성음료 칸타타 아이스 헤이즐넛향 파우치 230ml 50개,33500.0,39500.0,3000.0,0.0,0.0,,,,5,625281,롯데칠성음료 칸타타 아이스 헤이즐넛향 파우치 230ml 50개
317579,27-45-07,칸타타 콘트라베이스 콜드브루 스위트블랙 500ml 24개,30600.0,36600.0,3000.0,0.0,0.0,,,,5,625280,칸타타 콘트라베이스 콜드브루 스위트블랙 500ml 24개
317577,29-05-01,일화 초정 탄산수 190ml 30개,9700.0,15700.0,3000.0,0.0,0.0,,,,5,625278,일화 초정 탄산수 190ml 30개
317575,32-16-04,썬키스트 자몽 소다 뚱캔 355ml 24개,15700.0,21700.0,3000.0,0.0,0.0,,,,4.5,625276,썬키스트 자몽 소다 뚱캔 355ml 24개
317574,27-01-05,칠성 사이다 제로 250ml 30캔,23000.0,29000.0,3000.0,0.0,0.0,,,,4.5,625275,칠성 사이다 제로 250ml 30캔
317573,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 30캔,18300.0,24300.0,3000.0,0.0,0.0,,,,4.5,625274,칠성사이다 (업소용) 슬림캔 245ml 30캔
317572,32-30-02,해태 갈아만든배 사이다 355ml 24개,14300.0,20300.0,3000.0,0.0,0.0,,,,4.5,625273,해태 갈아만든배 사이다 355ml 24개
317570,12-01-04,동원 보성홍차 아이스티 제로 복숭아맛 500ml 24개,17600.0,23600.0,3000.0,0.0,0.0,,,,4.5,625271,동원 보성홍차 아이스티 제로 복숭아맛 500ml 24개
317569,12-01-05,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개,17600.0,23600.0,3000.0,0.0,0.0,,,,4.5,625270,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개
317568,25-50-07,진로 토닉워터 제로 300ml 24개,16300.0,22300.0,3000.0,0.0,0.0,,,,4.5,625269,진로 토닉워터 제로 300ml 24개
317567,28-18,데미소다 레몬 250ml 30캔,16300.0,22300.0,3000.0,0.0,0.0,,,,4.5,625268,데미소다 레몬 250ml 30캔
317565,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 24개,33900.0,39900.0,3000.0,0.0,0.0,,,,4.5,625266,몬스터에너지 파이프라인펀치 (핑크) 355ml 24개
317564,31-03-08,몬스터에너지 제로슈가 355ml 24개,33900.0,39900.0,3000.0,0.0,0.0,,,,4.5,625265,몬스터에너지 제로슈가 355ml 24개
293711,11-74-05,동서 리치스 파인애플 슬라이스 3kg 5개,56300.0,62300.0,3000.0,0.0,0.0,,,,5,568699,동서 리치스 파인애플 슬라이스 3kg 5개
293701,11-74-03,동서 리치스 후르츠칵테일 3kg 5개,50000.0,56000.0,3000.0,0.0,0.0,,,,5,568689,동서 리치스 후르츠칵테일 3kg 5개
251196,11-74,동서 리치스 홀커널 스위트콘 덕용 2950g 5개,21400.0,27400.0,3000.0,0.0,0.0,,,,5,513395,동서 리치스 홀커널 스위트콘 덕용 2950g  5개
250041,31-03-05,코카콜라 355ml(업소용) 24개,19100.0,24800.0,3000.0,0.0,0.0,,,,4.5,510773,코카콜라 355ml(업소용) 24개
250032,15-05,CJ 스팸 클래식 1.81kg 6개,137400.0,143400.0,3000.0,0.0,0.0,,,,5,510725,CJ 스팸 클래식 1.81kg 6개
250030,16-05,롯데 런천미트 340g 24개,52200.0,58200.0,3000.0,0.0,0.0,,,,5,510723,롯데 런천미트 340g 24개
250022,80-07,롯데칠성 칸타타 스위트 아메리카노 275ml 24개,25000.0,31000.0,3000.0,0.0,0.0,,,,5,510715,롯데칠성 칸타타 스위트 아메리카노 275ml 24개
250019,27-64,조지아 오리지날 캔커피 175ml 30개,10400.0,16400.0,3000.0,0.0,0.0,,,,5,510712,조지아 오리지날 캔커피 175ml 30개
250018,31-10,코카콜라 조지아 오리지날240ml 30개,15900.0,21900.0,3000.0,0.0,0.0,,,,5,510711,코카콜라 조지아 오리지날240ml 30개
250017,27-07,레쓰비 마일드 커피 175ml 30캔,10900.0,16900.0,3000.0,0.0,0.0,,,,5,510710,레쓰비 마일드 커피 175ml 30캔
250016,80-06,롯데칠성 칸타타 프리미엄 라떼 275ml 24개,25000.0,31000.0,3000.0,0.0,0.0,,,,5,510709,롯데칠성 칸타타 프리미엄 라떼 275ml 24개
250015,24-704-04,스타벅스 더블샷 에스프레소크림 200ml 36개,44400.0,54600.0,3000.0,0.0,0.0,,,,5,510708,스타벅스 더블샷 에스프레소크림 200ml 36개
250013,31-40,조지아 카페라떼 240ml 30개,17400.0,23400.0,3000.0,0.0,0.0,,,,5,510706,조지아 카페라떼 240ml 30개
250007,80-08,롯데칠성 칸타타 콜드브루 블랙 275ml 24개,25000.0,31000.0,3000.0,0.0,0.0,,,,5,510700,롯데칠성 칸타타 콜드브루 블랙 275ml 24개
250001,80-09,롯데칠성 칸타타 카라멜 마키아토 275ml 24개,25000.0,31000.0,3000.0,0.0,0.0,,,,5,510694,롯데칠성 칸타타 카라멜 마키아토 275ml 24개
250000,27-44,롯데 칸타타 프리미엄라떼 175ml 30개,22200.0,28200.0,3000.0,0.0,0.0,,,,5,510693,롯데 칸타타 프리미엄라떼 175ml 30개
249998,27-07-02,레쓰비 업소용 캔커피 175ml 30개,10000.0,16000.0,3000.0,0.0,0.0,,,,5,510691,레쓰비 업소용 캔커피 175ml 30개
249997,27-44-01,칸타타 스위트 아메리카노 175ml 30개,22000.0,28000.0,3000.0,0.0,0.0,,,,5,510690,칸타타 스위트 아메리카노 175ml 30개
249996,24-702,동서 스타벅스 프라푸치노 모카 281ml 16개,36000.0,42000.0,3000.0,0.0,0.0,,,,5,510689,동서 스타벅스 프라푸치노 모카 281ml 16개
249992,25-01-01,매일 카페라떼마일드 로어슈거 220ml 10개,12500.0,18500.0,3000.0,0.0,0.0,,,,5,510685,매일 카페라떼마일드 로어슈거 220ml 10개
249991,25-02,매일 카페라떼 카라멜 마끼아또 220ml 10개,11400.0,17400.0,3000.0,0.0,0.0,,,,5,510684,매일 카페라떼 카라멜 마끼아또 220ml 10개
249990,25-01,매일 카페라떼마일드 220ml 10개,12500.0,18500.0,3000.0,0.0,0.0,,,,5,510683,매일 카페라떼마일드 220ml 10개
249989,14-52-03,몽베스트 스파클링 라임 500ml 24개,11800.0,17800.0,3000.0,0.0,0.0,,,,4.5,510682,몽베스트 스파클링 라임 500ml 24개
249988,30-12-01,블랙보리 520ml 20개,131400.0,137400.0,3000.0,0.0,0.0,,,,4.5,510681,블랙보리 520ml 20개
249987,27-25-01,롯데칠성 사이다 500ml (업소용) 20개,16700.0,22700.0,3000.0,0.0,0.0,,,,4.5,510680,롯데칠성 사이다 500ml (업소용) 20개
249986,20-08-04,광동제약 남 헛개차 500ml 20개,17600.0,23600.0,3000.0,0.0,0.0,,,,4.5,510679,광동제약 남 헛개차 500ml 20개
249983,31-04-02,코카콜라 500ml (업소용) 24개,19500.0,24400.0,3000.0,0.0,0.0,,,,4.5,510676,코카콜라 500ml (업소용) 24개
249982,31-05-01,코카콜라 1.25L(업소용) 12개,18000.0,23300.0,3000.0,0.0,0.0,,,,4.5,510675,코카콜라 1.25L(업소용) 12개
249981,31-17,스프라이트 캔 355ml 24개 (업소용),15600.0,18800.0,3000.0,0.0,0.0,,,,4.5,510674,스프라이트 캔 355ml 24개
249980,28-09,동아 오란씨 오렌지 1.5L 12개,16000.0,22000.0,3000.0,0.0,0.0,,,,4.5,510673,동아 오란씨 오렌지 1.5L 12개
