대분류명,중분류명,소분류명,상품코드,관리코드,상품명,규격,박스내품,매입단가,박스매입단가,매출단가,박스매출단가,매익률,최종재고,박스,낱개,최대 주문수량,긴글비고,판매자관리코드,SKU코드
기본 대분류,음료-B동,코카콜라,002067,15-08,미닛메이드 시그니처오렌지1.5,1.5L*12,12,3021.9016,36262.8192,3450,41400,0.1417,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002068,31-18,미닛메이드 시그니처 오렌지 350,350ml*24,24,912.3333,21895.9992,1141.6667,27400.0008,0.2514,744,31,0,0,,,
기본 대분류,음료-B동,코카콜라,002069,15-08-02,미닛메이드알로에1.5,1.5L*12,12,1613.33333333333,19359.99999999996,2066,24792,0.2806,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002070,31-18-02,미닛메이드 시그니처 알로에 350,350ml*24,24,768.8333,18451.9992,879.1667,21100.0008,0.1435,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002071,31-19,미닛메이드알로에 175 (126),175ml*30,30,183.3333,5499.999,200,6000,0.0909,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002072,31-19-08,미닛메이드매실캔175 (126),175ml*30,30,183.3333,5499.999,233,6990,0.2709,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002073,15-08-04,미닛메이드망고1.5,1.5L*12,12,2250,27000,2400,28800,0.0667,0,0,,0,,,
기본 대분류,음료-B동,코카콜라,002074,15-08-05,미닛메이드 제주감귤1.5,1.5L*12,12,1489.6667,17876.0004,1875,22500,0.2587,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002075,31-19-02,미닛메이드조이망고195팩,(195ml*32),32,336.5313,10769.0016,412.5,13200,0.2257,0,0,0,0,,,
기본 대분류,세제외-A동,큐원삼양,002076,01-56,미니바설탕(일반)5kg,(5g*100)*10,1000,21,21000,25,25000,0.1905,0,0,0,0,,,
기본 대분류,세제외-A동,기타,002084,05-51.,무궁화하얀비누,(230g*4)*8,32,578.125,18500,687,21984,0.1883,0,0,0,0,,,
기본 대분류,세제외-A동,기타,002085,05-57,무궁화표백비누230g,(230g*4)*8,72,256.9444,18499.996799999997,291,20952,0.1325,0,0,,0,,,
기본 대분류,세제외-A동,기타,002087,05-51,무궁화세탁비누,(230g*4)*8,32,578.125,18500,718,22976,0.2419,0,0,0,0,,,
기본 대분류,음료-B동,한국청정음료,002091,14-53-02,몽베스트2L*6(96),2L*6,6,423,2538,500,3000,0.182,0,0,0,0,,,
기본 대분류,음료-B동,한국청정음료,002092,14-52-01,몽베스트 500ℓ*20(119),500ml*20,20,172.45,3449,202.5,4050,0.1743,0,0,0,0,,,
기본 대분류,음료-B동,한국청정음료,002093,14-52-02,몽베스트 330ml*20(170),330ml*20,20,164.45,3289,215,4300,0.3074,3760,188,0,0,,,
기본 대분류,음료-B동,한국청정음료,002094,14-53-01,몽베스트 1ℓ*12입 (98),1L*12,12,318.085,3817.0199999999995,350,4200,0.1003,1836,153,0,0,,,
기본 대분류,세제외-A동,기타,002096,52-46-02,몰티져스버튼32g,32g*36봉,36,110,3960,138,4968,0.2545,0,0,0,0,,,
기본 대분류,음료-B동,코카콜라,002097,31-03-06,몬스터 파이프라인펀치(빨강)355,355ml*24,24,1204.5417,28909.0008,1491.6667,35800.0008,0.2384,-2016,-84,0,0,,,
기본 대분류,음료-B동,코카콜라,002098,31-03-04,몬스터파라다이스(녹색)355,355ml*24,24,1266.6667,30400.0008,1604.1667,38500.0008,0.2664,-48,-2,0,0,,,
기본 대분류,음료-B동,코카콜라,002099,31-03-01,몬스터 에너지울트라(흰색)355(108),355ml*24,24,1204.5417,28909.0008,1491.6667,35800.0008,0.2384,2184,91,0,0,,,
기본 대분류,음료-B동,코카콜라,002100,31-03-02,몬스터 에너지그린(검정초록) 355(108),355ml*24,24,1204.5417,28909.0008,1491.6667,35800.0008,0.2384,3552,148,0,0,,,
기본 대분류,음료-B동,코카콜라,002101,31-03-03,몬스터 에너지울트라시트라(노랑)355,355ml*24,24,1204.5417,28909.0008,1491.6667,35800.0008,0.2384,2760,115,0,0,,,
기본 대분류,통조림-C동,목우촌,002104,23-85-01,목우촌캔햄(뚝심200),200g*24,24,1680,40320,2000,48000,0.1905,0,0,0,0,,,
기본 대분류,통조림-C동,목우촌,002105,23-85,목우촌뚝심300,300*24,24,2400,57600,2600,62400,0.0833,2880,120,0,0,,,
기본 대분류,통조림-C동,목우촌,002106,23-84,목우촌뚝심(캔햄1호)(98),340g*24,24,2500,60000,2800,67200,0.12,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002108,28-63,모닝케어레이디,100ml*50,50,800,40000,1600,80000,1,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002109,28-62,모닝케어강황,100*50,50,800,40000,2000,100000,1.5,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002110,28-61,모닝케어/동아 (100),100ml*50,50,1200,60000,1800,90000,0.5,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002111,28-61.,모닝케어(낱병),낱병,1,2000,2000,2500,2500,0.25,0,0,0,0,,,
기본 대분류,음료-B동,동화약품,002116,52-004,명진)표고버섯(슬),3kg*6,6,4200,25200,4200,25200,0,1074,179,0,0,,,
기본 대분류,세제외-A동,기타,002117,39-84-06,명성곰표국수3kg,(3kg*6),6,3800,22800,5000,30000,0.3158,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002122,28-70,멕소롱 골드액 75ml,75ml*100,100,400,40000,500,50000,0.25,0,0,0,0,,,
기본 대분류,기타,기타,002125,36-08,메가부탄4*7 (64),4*7,7,1914.2857,13399.999899999999,2214,15498,0.1566,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002127,28-61-05,맨스킨(콘돔)10입*24,(10p*10)*24,240,450,108000,833,199920,0.8511,0,0,0,0,,,
기본 대분류,음료-B동,동아제약,002128,28-61-06,맨스킨(콘돔)10입,(10p*10),10,450,4500,1000,10000,1.2222,0,0,0,0,,,
기본 대분류,음료-B동,일화,002129,29-01-03,맥콜캔 350 (100),350ml*24,24,465.2085,11165.004,541.6667,13000.0008,0.1644,19320,805,0,0,,,
기본 대분류,음료-B동,일화,002130,29-20,맥콜캔 160 (업소용)(143),160ml*30,30,233,6990,333,9990,0.4292,0,0,0,0,,,
기본 대분류,음료-B동,일화,002131,29-01-01,맥콜250캔(씩스팩),250(6*5),30,466.666666666667,14000.000000000011,666,19980,0.4271,0,0,,0,,,
기본 대분류,음료-B동,일화,002132,29-02-02,맥콜1.5 6입(72),1.5*6,6,1083.3333,6499.9998,1500,9000,0.3846,0,0,0,0,,,
기본 대분류,음료-B동,일화,002133,29-03,맥콜 500 (66),500ml*20,20,850,17000,1100,22000,0.2941,60,3,0,0,,,
기본 대분류,음료-B동,일화,002134,29-01,맥콜 250 (110),250ml*30,30,433.335,13000.05,570.6667,17120.001,0.3169,5910,197,0,0,,,
기본 대분류,음료-B동,일화,002135,29-19,맥콜 190 업소용(132),190ml*30,30,300,9000,400,12000,0.3333,34350,1145,0,0,,,
기본 대분류,음료-B동,일화,002136,29-02,맥콜 1.5 (40),1.5L*12,12,1416.6667,17000.0004,1833.3333,21999.9996,0.2941,1890,157,6,0,,,
기본 대분류,음료-B동,동서식품,002138,24-31,맥심화이트골드50t(연아),50*18,18,5390,97020,6667.7778,120020.00039999999,0.2371,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002140,24-59,맥심화이트골드230T,230T*4,4,19700,78800,21750,87000,0.1041,0,0,,0,,,
기본 대분류,음료-B동,동서식품,002141,24-14,맥심화이트골드180T(연아),(180+20)*4,4,18100,72400,20000,80000,0.105,0,0,,0,,,
기본 대분류,음료-B동,동서식품,002143,24-28-02,맥심티오피스위트아메리카노 380ml(96),380ml*20,20,937.95,18759,1200,24000,0.2794,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002144,24-28-03,맥심티오피 더블랙 380ml(96),380ml*20,20,937.95,18759,1200,24000,0.2794,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002145,24-28-01,맥심티오피 마스터라떼 380ml(96),380ml*20,20,937.95,18759,1200,24000,0.2794,40,2,0,0,,,
기본 대분류,통조림-C동,동서식품,002148,24-12-05,맥심부드러운블랙100T/모카 (60),100T*8,8,8300,66400,9500,76000,0.1446,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002149,24-12-06,맥심부드러운블랙100T(오리지날),100T*8,8,8300,66400,9500,76000,0.1446,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002150,24-12-07,맥심부드러운블랙100T(아라비카),100T*8,8,8400,67200,9250,74000,0.1012,0,0,,0,,,
기본 대분류,통조림-C동,동서식품,002152,24-11-03,맥심모카골드기획(50T+20T),(50+20)*12,12,6000,72000,7333,87996,0.2222,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002153,24-12,맥심모카골드90T(50+20+20),50*8,8,7600,60800,8750,70000,0.1513,0,0,,0,,,
기본 대분류,통조림-C동,동서식품,002154,24-11,맥심모카골드50T*18(30),50T*18,18,5500,99000,6667,120006,0.2122,0.48,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002155,24-11-02,맥심모카골드50T (2+1기획)(50t*2+50t)*6볼,(50t*2+50t)*6볼,6,13200,79200,15000,90000,0.1364,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002156,24-71,맥심모카골드240T,240*4,4,21260,85040,23500,94000,0.1054,0,0,,0,,,
기본 대분류,통조림-C동,동서식품,002157,24-15-03,동서맥심모카골드230T*4(30),230T*4,4,24150,96600,40000,160000,0.6563,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002159,24-15-05,동서맥심모카골드22호(230T)가방형(30),230T*4,4,23750,95000,40000,160000,0.6842,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002160,24-15-02,맥심모카골드210T,210T*4,4,17800,71200,20000,80000,0.1236,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002161,24-15-01,맥심모카골드20호/4세트( 200T)-(BOX),200T*4,4,16500,66000,23750,95000,0.4394,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002162,24-10,맥심모카골드20T(56),20T * 24,24,3300,79200,5000,120000,0.5152,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002164,24-12-01,맥심모카골드100T (30),100T*8,8,12300,98400,14500,116000,0.1789,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002165,24-12-08,맥심모카골드(기획)120T,{40*(2+1)}*6 (28),6,10000,60000,12000,72000,0.2,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002166,24-11-04,맥심모카골드 90T+10,90T*8,8,8150,65200,9375,75000,0.1503,0,0,,0,,,
기본 대분류,통조림-C동,동서식품,002167,24-15-08,맥심모카골드 250T,250T*4,4,24405,97620,35320,141280,0.4472,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002168,24-12-10,맥심모카골드 180+20(36),(180*20)*4,4,26556,106224,32000,128000,0.205,304,76,0,0,,,
기본 대분류,통조림-C동,동서식품,002169,24-12-09,맥심모카골드 150+20(30),(150T+20)*6,6,14950,89700,18333,109998,0.2263,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002179,24-071-06,맥스웰콜롬비아나 마스터스위트블랙 500,500ml*20,20,893.8,17876,1000,20000,0.1188,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002180,24-071-07,맥스웰콜롬비아나 마스터블랙500,500ml*20,20,893.8,17876,1180,23600,0.3202,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002181,24-071-05,맥스웰콜롬비아나 마스터라떼500,500ml*20,20,893.8,17876,1180,23600,0.3202,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002182,24-16.,맥스웰커피믹스230T,230T*4,4,11000,44000,18000,72000,0.6364,0,0,0,0,,,
기본 대분류,통조림-C동,동서식품,002184,24-16,맥스웰하우스 커피믹스100T,1.2*8,8,6500,52000,8500,68000,0.3077,0,0,0,0,,,
기본 대분류,음료-B동,동서식품,002185,24-01-02,맥스웰캔커피200 식스팩,200*36,36,200,7200,220,7920,0.1,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002192,25-07-01,매일두유 초콜릿 190ml,190*24,24,425.7,10216.8,637,15288,0.4964,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002193,25-07-02,매일허쉬드링크초콜릿 235 (팩),(235ml*6)*4 (24입),24,570.9167,13702.0008,625,15000,0.0947,0,0,0,0,,,
기본 대분류,파렛트,파렛트,002194,20-16,매일파렛트,,1,0,0,0,0,0,215,215,0,0,,,
기본 대분류,음료-B동,매일유업,002195,25-01,매일카페라떼마일드컵 (126),220ml*10,10,950,9500,1050,10500,0.1053,570,57,0,0,,,
기본 대분류,음료-B동,매일유업,002196,25-01-01,매일카페라떼마일드로어슈거,220ml*10,10,950,9500,1050,10500,0.1053,-30,-3,0,0,,,
기본 대분류,음료-B동,매일유업,002199,25-17-02,매일/멸균초코우유200,200ml*24,24,430,10320,500,12000,0.1628,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002200,25-17-04,★면세★ 매일멸균우유 1L,1L*10,10,2060,20600,3000,30000,0.4563,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002201,25-04,매일까페라떼카푸치노컵 220 (180)-단종,220ml*10,10,710,7100,870,8700,0.2254,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002202,25-02,매일카페라떼카라멜마끼아또컵 (126),220ml*10,10,950,9500,1050,10500,0.1053,160,16,0,0,,,
기본 대분류,음료-B동,매일유업,002208,25-14-03,매일/뼈칼호두&땅콩미드팩190(16*4),190ml(16*4),60,337.066666666667,20224.000000000022,453,27180,0.3439,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002209,25-14-06,매일/뼈칼슘호두&땅콩미드팩190(24*3),190ml(24*3),72,316,22752,366,26352,0.1582,0,0,,0,,,
기본 대분류,음료-B동,매일유업,002210,25-142,매일/뼈칼슘두유 헬리캡(담백한)(95),950*10,10,792,7920,1600,16000,1.0202,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002211,25-14-04,매일/뼈칼두유담백미드팩190(24*3),190ml(24*3),72,316,22752,366,26352,0.1582,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002212,25-14-01,매일/뼈칼두유담백미드팩190(16*4),190ml(16*4),60,290.133333333333,17407.999999999978,394,23640,0.358,0,0,,0,,,
기본 대분류,음료-B동,매일유업,002213,25-14-05,매일/뼈로가는고칼슘검은콩미드팩 단상자 190(24*3),190ml(24*3),72,378.3889,27244.000799999998,416.6667,30000.002399999998,0.1012,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002214,25-14-02,매일/뼈칼검은콩진미드팩 190(16*4),190ml(16*4),60,337.0667,20224.002,416,24960,0.2342,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002215,25-08-03,매일/바리스타-카라멜딥프레소,250ml*10,10,1595,15950,1910,19100,0.1975,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002216,25-08-01,매일/바리스타-에스프레소라떼,250ml*10,10,1595,15950,1910,19100,0.1975,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002217,25-08-04,매일/바리스타-스모키,250ml*10,10,1359,13590,1910,19100,0.4054,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002218,25-08-02,매일/바리스타-모카프레소,250ml*10,10,1595,15950,1910,19100,0.1975,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002219,25-08-05,매일/바리스타-로어슈거,250ml*10,10,1595,15950,1910,19100,0.1975,0,0,0,0,,,
기본 대분류,음료-B동,매일유업,002221,25-17,★면세★매일/멸균소화가잘되는우유 190,190ml*24,24,585,14040,667,16008,0.1402,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002231,27-98,망고페트400/롯데칠성,300*24,24,604.166666666667,14500.000000000007,812,19488,0.344,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002235,01-12,맛소금500g포,500*40,40,1075,43000,1225,49000,0.1395,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002236,01-12.,맛소금500g봉지,1봉지,1,11500,11500,12500,12500,0.087,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002237,01-14.,맛소금250g봉지,1봉,1,12000,12000,12500,12500,0.0417,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002238,01-14,맛소금250g,250g*80,80,562.5,45000,625,50000,0.1111,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002239,01-13.,맛소금1kg봉지,1kg*4,4,2250,9000,0,0,-1,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002240,01-13,맛소금1k,1k*(5*4)=20,20,1800,36000,2000,40000,0.1111,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002241,01-15,맛소금100g(포),100g*(20개*10봉),200,320,64000,350,70000,0.0938,0,0,,0,,,
기본 대분류,세제외-A동,청정원,002242,01-15.,맛소금100g(봉지),100*20,20,320,6400,340,6800,0.0625,0,0,,0,,,
기본 대분류,음료-B동,롯데칠성음료,002262,27-33..,마운틴듀400/롯데칠성,400*20,20,550,11000,850,17000,0.5455,0,0,,0,,,
기본 대분류,음료-B동,롯데칠성음료,002263,27-330,마운틴듀355ml뚱캔 (99),355ml*24,24,504.2495,12101.988000000001,741.6667,17800.0008,0.4708,24,1,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002264,27-33.,롯데칠성 마운틴듀1.5,1.5L*12,12,1595.5,19146,2000,24000,0.2535,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002270,27-91-02,립톤아이스티복숭아뚱캔355/99,355ml*24,24,445.4167,10690.0008,666.6667,16000.0008,0.4967,-504,-21,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002271,30-29.,립톤복숭아캔240/롯데칠성,240*30,30,509.1,15273,600,18000,0.1786,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002272,27-91,롯데립톤복숭아500ml,(500ml*20),20,722.55,14451,825,16500,0.1418,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,002281,28-22-01,리뉴얼 오라떼피치캔(복숭아),240*30,30,250,7500,333,9990,0.332,0,0,0,0,,,
기본 대분류,음료-B동,동아오츠카,002283,28-22-02,리뉴얼 오라떼오렌지캔,,1,0,0,0,0,0,0,0,,0,,,
기본 대분류,음료-B동,동아오츠카,002284,28-22-04,리뉴얼 오라떼애플캔,240*30,30,250,7500,316,9480,0.264,0,0,0,0,,,
기본 대분류,음료-B동,HK이노앤,002288,55-04-04,르블렌 자몽히비스커스 500ml*24BT,500ml*24,24,500,12000,641,15384,0.282,0,0,0,0,,,
기본 대분류,통조림-C동,남양유업,002290,21-108-02,루카스 나인바닐라라떼 30T (84),30T*4,4,9487,37948,12000,48000,0.2649,289,72,1,0,,,
기본 대분류,음료-B동,남양유업,002298,21-118,루카스나인돌체라떼 30T,30T*4,4,7700,30800,10032,40128,0.3029,0,0,0,0,,,
기본 대분류,통조림-C동,남양유업,002299,21-108-03,루카스나인그린티라떼 30T,30T*4,4,8185,32740,12500,50000,0.5272,0,0,0,0,,,
기본 대분류,음료-B동,남양유업,002300,21-108-13,루카스나인 티라미수라떼30T,30t*4,4,7865,31460,12500,50000,0.5893,0,0,0,0,,,
기본 대분류,통조림-C동,남양유업,002301,21-108-04,루카스나인 스위트라떼 30T,30T*4,4,7865,31460,12500,50000,0.5893,0,0,0,0,,,
기본 대분류,음료-B동,남양유업,002302,21-107-02,루카스나인 바닐라라떼10t,10*10,10,3324,33240,3100,31000,-0.0674,0,0,0,0,,,
기본 대분류,음료-B동,남양유업,002303,21-107-01,루카스 나인라떼10t,10*10,10,3079,30790,2800,28000,-0.0906,0,0,0,0,,,
기본 대분류,통조림-C동,남양유업,002304,21-108-01,루카스 나인라떼 30T (30),30T*4,4,8785,35140,11000,44000,0.2521,44,11,0,0,,,
기본 대분류,통조림-C동,남양유업,002305,21-108-05,루카스 나인더블샷라떼 30T (30),30T*4,4,9487,37948,12000,48000,0.2649,93,23,1,0,,,
기본 대분류,음료-B동,남양유업,002306,21-203,루카스 나인더블샷라떼 10T,10*10,10,3324,33240,3000,30000,-0.0975,0,0,0,0,,,
기본 대분류,통조림-C동,롯데푸드(삼강),002311,36-99,롯데후르츠칵테일(3.05kg),3.05*6,6,6512,39072,7250,43500,0.1133,0,0,,0,,,
기본 대분류,반품,반품,002312,60-21,롯데햄제품반품,0,0,0,0,0,0,0,1,0,1,0,,,
기본 대분류,통조림-C동,롯데푸드(삼강),002315,36-93,롯데파인애플(슬)836g,836*12,12,2052.5,24630,2250,27000,0.0962,0,0,,0,,,
기본 대분류,통조림-C동,롯데푸드(삼강),002316,36-98,롯데파인애플(3.05kg),3.05*6,6,6400,38400,7600,45600,0.1875,0,0,,0,,,
기본 대분류,파렛트,파렛트,002317,27-50,롯데파렛트,,0,0,0,0,0,0,0,0,0,0,,,
기본 대분류,세제외-A동,롯데푸드,002319,16-93,롯데콩식용유(18L),18L,1,42000,42000,30000,30000,-0.2857,0,0,0,0,,,
기본 대분류,반품,반품,002320,60-05,롯데칠성반품,0,1,0,0,0,0,0,6,6,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002322,65-05,롯데에비앙330,330ml*24,24,831.25,19950,1000,24000,0.203,0,0,0,0,,,
기본 대분류,통조림-C동,롯데푸드(삼강),002329,38-08,롯데스위트콘(소)410g,410g*24,24,500,12000,600,14400,0.2,0,0,,0,,,
기본 대분류,통조림-C동,롯데푸드(삼강),002330,38-07,롯데스위트콘(대)2.85kg,2.95kg*6*(56),6,2500,15000,2800,16800,0.12,0,0,0,0,,,
기본 대분류,통조림-C동,롯데,002335,16-24-01,롯데프리미엄 복합4호/3세트(BOX),런천200*12,3,15000,45000,20000,60000,0.3333,0,0,0,0,,,
기본 대분류,통조림-C동,롯데,002344,16-31-02,롯데 프리미엄 런천미트2호/ 3세트 -(BOX)(42),200g*16*3set-(BOX),3,24800,74400,28500,85500,0.1492,0,0,0,0,,,
기본 대분류,통조림-C동,롯데,002345,16-06,롯데런천미트(小)200  (143),200g*24,24,1250,30000,1500,36000,0.2,0,0,0,0,,,
기본 대분류,음료-B동,롯데칠성음료,002349,81-23,롯데고향집식혜175,175ml*30,30,222,6660,333,9990,0.5,0,0,,0,,,
기본 대분류,통조림-C동,롯데,002350,16-04-02,롯데고추장고기볶음80g,80g*48,48,1000,48000,1400,67200,0.4,0,0,0,0,,,
