상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드
621560,22-01-06,비락식혜 제로 238ml 24개,12600.0,18300.0,3000.0,0.0,0.0,,,
617073,15-02-01,사조 부침가루1kg,19700.0,25600.0,3000.0,0.0,0.0,,,
617072,15-02-02,사조 튀김가루1kg,19700.0,25600.0,3000.0,0.0,0.0,,,
617071,15-04-11,사조 고등어300g,48100.0,62500.0,3000.0,0.0,0.0,,,
617070,79-02-01,사조 24/7뼈없는소갈비탕500g,62700.0,81500.0,3000.0,0.0,0.0,,,
617069,79-02-02,사조 24/7사골돼지국밥500g,51300.0,66700.0,3000.0,0.0,0.0,,,
617068,79-02-03,사조 24/7진한사골곰탕500g,15800.0,20500.0,3000.0,0.0,0.0,,,
617067,15-09-03,사조 한알레시피 사골68g,74200.0,96500.0,3000.0,0.0,0.0,,,
617066,15-09-01,사조 한알레시피 한우80g,74200.0,96500.0,3000.0,0.0,0.0,,,
617065,15-09-02,사조 한알레시피 해물80g,74200.0,96500.0,3000.0,0.0,0.0,,,
617064,64-01-02,사조 팝콘달콤한맛80g,41300.0,53700.0,3000.0,0.0,0.0,,,
617063,64-01-01,사조 팝콘버터맛80g,41300.0,53700.0,3000.0,0.0,0.0,,,
617062,64-01,사조 팝콘오리지널80g,41300.0,53700.0,3000.0,0.0,0.0,,,
617061,59-01,사조 고소한참기름320ml,58400.0,84700.0,3000.0,0.0,0.0,,,
617060,59-01-01,사조 고소한참기름500ml,88800.0,115400.0,3000.0,0.0,0.0,,,
617059,53-01-06,사조 깔끔요리유900ml,56500.0,73500.0,3000.0,0.0,0.0,,,
617058,53-01-05,사조 바삭요리유900ml,50600.0,65800.0,3000.0,0.0,0.0,,,
617057,53-01-03,사조 옥수수유1.8L,87800.0,114100.0,3000.0,0.0,0.0,,,
617056,53-01-04,사조 올리브유900ml,222300.0,322300.0,3000.0,0.0,0.0,,,
617055,59-01-03,사조 참진한들기름320ml,85100.0,110600.0,3000.0,0.0,0.0,,,
617054,53-01-07,사조 카놀라유900ml,53200.0,69200.0,3000.0,0.0,0.0,,,
617053,53-01-01,사조 콩기름0.5L,65500.0,85200.0,3000.0,0.0,0.0,,,
617052,53-01-02,사조 콩기름0.9L,43800.0,56900.0,3000.0,0.0,0.0,,,
617051,53-01-08,사조 포도씨유900ml,84000.0,109200.0,3000.0,0.0,0.0,,,
617050,59-01-02,사조 고소한참기름55ml,50200.0,65300.0,3000.0,0.0,0.0,,,
617049,53-03-01,사조 더고소한재래김16p,29400.0,38200.0,3000.0,0.0,0.0,,,
617048,53-03,사조 더고소한파래김16p,29400.0,38200.0,3000.0,0.0,0.0,,,
617047,15-04-10,사조 꽁치300g,66800.0,86800.0,3000.0,0.0,0.0,,,
617046,79-01-03,사조 참육수 멸치다시마500g,49300.0,64100.0,3000.0,0.0,0.0,,,
617045,38-01,사조 쫄깃한당면500g,50600.0,65800.0,3000.0,0.0,0.0,,,
617044,59-02-01,사조 맛술800ml,32800.0,42600.0,3000.0,0.0,0.0,,,
617043,53-04-01,사조 물엿1.2kg,30100.0,39100.0,3000.0,0.0,0.0,,,
617042,53-04-02,사조 물엿700g,36200.0,47100.0,3000.0,0.0,0.0,,,
617041,58-01,사조 라이트팜200g,82800.0,107600.0,3000.0,0.0,0.0,,,
617040,58-01-01,사조 안심팜340g,83300.0,120800.0,3000.0,0.0,0.0,,,
617039,53-01-13,사조 사과식초1.8L,22900.0,29800.0,3000.0,0.0,0.0,,,
617038,53-01-12,사조 양조식초1.8L,13200.0,17200.0,3000.0,0.0,0.0,,,
617037,79-01-05,사조 참치액 칼칼한맛900g,88600.0,115200.0,3000.0,0.0,0.0,,,
617036,79-01,사조 참치액900g,60200.0,78300.0,3000.0,0.0,0.0,,,
617035,79-01-02,사조 프리미엄꽃게액550ml,85200.0,110800.0,3000.0,0.0,0.0,,,
617034,79-01-04,사조 프리미엄참치액550ml,82000.0,106600.0,3000.0,0.0,0.0,,,
617033,79-01-01,사조 홍게액900g,76200.0,99100.0,3000.0,0.0,0.0,,,
617032,53-01-10,사조 올리고당1.2kg,49900.0,64900.0,3000.0,0.0,0.0,,,
617031,53-01-09,사조 올리고당700g,53500.0,69600.0,3000.0,0.0,0.0,,,
617030,48-01-01,사조 365.24오리지널구운육포30g,58400.0,75900.0,3000.0,0.0,0.0,,,
617029,48-01,사조 365.24오리지널육포30g,58400.0,75900.0,3000.0,0.0,0.0,,,
617028,53-01-11,사조 조청1.2kg,47300.0,61500.0,3000.0,0.0,0.0,,,
617027,38-02,사조 볶음참깨180g,71000.0,92300.0,3000.0,0.0,0.0,,,
617026,15-07-11,사조 생생참치 레귤러115g,61100.0,79400.0,3000.0,0.0,0.0,,,
617025,15-07-02,사조 찌개참치85g,48700.0,70600.0,3000.0,0.0,0.0,,,
617024,15-07-04,사조 통살참치 마라100g,79000.0,102700.0,3000.0,0.0,0.0,,,
617023,15-07-06,사조 통살참치 알바코100g,90200.0,117300.0,3000.0,0.0,0.0,,,
617022,15-07-05,사조 통살참치 트러플100g,71900.0,93500.0,3000.0,0.0,0.0,,,
617021,15-07-03,사조 통살참치 황다랑어100g,79000.0,102700.0,3000.0,0.0,0.0,,,
617020,15-07-08,사조참치 간장버터100g,69300.0,90100.0,3000.0,0.0,0.0,,,
617019,15-07-07,사조참치 고추할라피뇨100g,69300.0,90100.0,3000.0,0.0,0.0,,,
617018,15-07-09,사조참치 짜장100g,69300.0,90100.0,3000.0,0.0,0.0,,,
617017,15-07-10,사조참치 토마토커리100g,69300.0,90100.0,3000.0,0.0,0.0,,,
617016,53-02-03,사조 순창궁 새콤상큼초고추장1kg,37000.0,48100.0,3000.0,0.0,0.0,,,
617015,53-02-02,사조 순창궁 초고추장170g,28200.0,36700.0,3000.0,0.0,0.0,,,
617014,53-02,사조 순창궁 초고추장320g,40200.0,52300.0,3000.0,0.0,0.0,,,
617013,53-02-01,사조 순창궁 초고추장530g,57300.0,74500.0,3000.0,0.0,0.0,,,
611341,25-50-11,진로 토닉워터제로 솔 300ml 24페트,16300.0,21200.0,3000.0,0.0,0.0,,,
611340,25-50-12,진로 토닉워터제로 와일드피치 300ml 24페트,18800.0,27300.0,3000.0,0.0,0.0,,,
611339,31-03-10,몬스터에너지 355ml 피치킨 24캔,30900.0,44800.0,3000.0,0.0,0.0,,,
611338,21-03-01,남양 프렌치카페 악마의유혹 마일드라떼 250ml 10개,8900.0,11600.0,3000.0,0.0,0.0,,,
608407,12-41-01,동원 쿨피스 제로 테트라 자두 140ml 96개,25500.0,37000.0,3000.0,0.0,0.0,,,
608406,12-41,동원 쿨피스 제로 테트라 복숭아 140ml 96개,19700.0,28600.0,3000.0,0.0,0.0,,,
608405,12-41-01,[유통기한임박[동원 쿨피스 제로 테트라 자두 140ml 24개,6300.0,9100.0,3000.0,0.0,0.0,,,
608404,12-41,동원 쿨피스 제로 테트라 복숭아 140ml 24개,5000.0,7300.0,3000.0,0.0,0.0,,,
603459,11-40-001-CB-11-40-112,동원참치 150g 살코기 12개 + 고추참치 12개 세트상품,55200.0,71800.0,3000.0,0.0,0.0,,,
603458,25-01-01-CB-25-02,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품,25600.0,37100.0,3000.0,0.0,0.0,,,
603457,25-01-CB-25-02,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품,25600.0,37100.0,3000.0,0.0,0.0,,,
603456,25-01-CB-25-01-01,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품,25600.0,37100.0,3000.0,0.0,0.0,,,
603455,31-47-13-CB-31-47-12,환타 (업소용) 350ml 파인애플맛 24개 + 오렌지맛 24개,33100.0,48000.0,3000.0,0.0,0.0,,,
603454,31-03-08-CB-31-03-01,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품,63000.0,91400.0,3000.0,0.0,0.0,,,
603453,31-03-07-CB-31-03-01,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품,64500.0,93500.0,3000.0,0.0,0.0,,,
603452,31-03-07-CB-31-03-08,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품,64500.0,93500.0,3000.0,0.0,0.0,,,
603451,31-22-02-CB-31-03-05,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품,37000.0,53700.0,3000.0,0.0,0.0,,,
603450,24-28-01-CB-24-28-03,티오피 380ml 마스터라떼 20개 + 더블랙 20개 세트상품,43200.0,56200.0,3000.0,0.0,0.0,,,
603449,24-28-02-CB-24-28-03,티오피 380ml 스위트아메리카노 20개 + 더블랙 20개 세트상품,43200.0,56200.0,3000.0,0.0,0.0,,,
603448,24-28-02-CB-24-28-01,티오피 380ml 스위트아메리카노 20개 + 마스터라떼 20개 세트상품,43200.0,56200.0,3000.0,0.0,0.0,,,
603447,24-07-01-CB-24-07-03,티오피 275ml 스위트아메리카노 20개 + 더블랙 20개 세트상품,33400.0,43400.0,3000.0,0.0,0.0,,,
603446,24-07-CB-24-07-03,티오피 275ml 마스터라떼 20개 + 더블랙 20개 세트상품,33400.0,43400.0,3000.0,0.0,0.0,,,
603445,24-07-CB-24-07-01,티오피 275ml 마스터라떼 20개 + 스위트아메리카노 20개 세트상품,33400.0,43400.0,3000.0,0.0,0.0,,,
603444,12-41-01,동원 쿨피스 제로 테트라 자두 140ml 24개,6300.0,9100.0,3000.0,0.0,0.0,,,
603443,12-41,동원 쿨피스 제로 테트라 복숭아 140ml 24개,5000.0,7300.0,3000.0,0.0,0.0,,,
603442,31-01-011,코카콜라제로190ml(업소),16100.0,23300.0,3000.0,0.0,0.0,,,
603441,35-18-06,참맑은 유자175ml,9500.0,13800.0,3000.0,0.0,0.0,,,
603440,52-55.,참맑은알로에 175ml,8700.0,12600.0,3000.0,0.0,0.0,,,
603439,28-22,데미소다복숭아250,16600.0,24100.0,3000.0,0.0,0.0,,,
603438,32-19,코코팜포도24입/해태,13600.0,19700.0,3000.0,0.0,0.0,,,
603437,28-17,데자와250*30/동아,20700.0,30000.0,3000.0,0.0,0.0,,,
603436,12-34,동원쿨피스 파인애플뚱캔350,13200.0,19100.0,3000.0,0.0,0.0,,,
603435,31-04,코카콜라 300(pet),25000.0,32500.0,3000.0,0.0,0.0,,,
603434,22-10-14,뽀로로[바나나](117),17700.0,25700.0,3000.0,0.0,0.0,,,
603433,31-40-10,조지아맥스캔240 (132),16200.0,23500.0,3000.0,0.0,0.0,,,
603432,25-273,생강쌍화 120ml,80100.0,116100.0,3000.0,0.0,0.0,,,
603431,10-13,유동고등어,52200.0,63800.0,3000.0,0.0,0.0,,,
603430,12-01-13,동원보성홍차아이스티제로 샤인머스켓 500ml,15700.0,22800.0,3000.0,0.0,0.0,,,
603429,22-57,영진구론산 탄산오리지날 150 ml*30,18700.0,27100.0,3000.0,0.0,0.0,,,
603428,19-01,삼포골뱅이(大),140500.0,203700.0,3000.0,0.0,0.0,,,
603427,22-04-03,동원 배식혜500,16800.0,24400.0,3000.0,0.0,0.0,,,
603426,54-02,안성탕면멀티/농심,26300.0,34200.0,3000.0,0.0,0.0,,,
603425,36-19,대상) 미원맛소금2kg,29500.0,38400.0,3000.0,0.0,0.0,,,
603424,12-01-12,동원보성홍차아이스티제로 애플 500ml,18400.0,26700.0,3000.0,0.0,0.0,,,
603423,11-18,그린자이언트 니블렛 스위트콘340g,30500.0,44200.0,3000.0,0.0,0.0,,,
603422,11-25,한성꽁치300g,51500.0,67000.0,3000.0,0.0,0.0,,,
603421,11-39-05,동원꽁치300g,62800.0,91100.0,3000.0,0.0,0.0,,,
546868,YZ285G6EA-11-24,동원 양반 단호박죽 285g 6개,10300.0,14900.0,3000.0,0.0,0.0,,,
546867,YZ285G6EA-11-28-02,동원 양반 밤단팥죽 285g 6개,10100.0,14600.0,3000.0,0.0,0.0,,,
546866,YZ285G6EA-11-28,동원 양반 쇠고기죽 285g 6개,9800.0,14200.0,3000.0,0.0,0.0,,,
546865,YZ285G6EA-11-23,동원 양반 전통잣죽 286g 6개,10800.0,15700.0,3000.0,0.0,0.0,,,
546864,FH6-10-00,유동 골뱅이400g 6개,56100.0,81300.0,3000.0,0.0,0.0,,,
546863,FH6-11-17,동원 골뱅이400g 6개,43100.0,62500.0,3000.0,0.0,0.0,,,
546862,GB280G6EA-10-21,유동 순살 왕꼬막 280g 6개,22900.0,29800.0,3000.0,0.0,0.0,,,
546861,GB140G12EA-46-04-02,동표 을지로골뱅이 140g 12개,44100.0,63900.0,3000.0,0.0,0.0,,,
546860,GB230G6EA-46-04-01,동표 을지로골뱅이 230g 6개,32800.0,47600.0,3000.0,0.0,0.0,,,
546859,GB280G6EA-10-14-02,유동 뚝배기번데기탕 구수한맛 6개,10500.0,15200.0,3000.0,0.0,0.0,,,
546858,GB300G6EA-10-00-02,유동 골뱅이 300g 6개,38700.0,56100.0,3000.0,0.0,0.0,,,
546857,GB130G12EA-14-15,펭귄 번데기 130g 12개,10800.0,14000.0,3000.0,0.0,0.0,,,
546856,GB280G6EA-10-29,유동 번데기 280g 6개,9300.0,13500.0,3000.0,0.0,0.0,,,
546855,GB130G12EA-19-17,삼포 번데기 130g 12개,10000.0,13000.0,3000.0,0.0,0.0,,,
546854,GB230G6EA-10-01,유동 골뱅이 230g 6개,34000.0,49300.0,3000.0,0.0,0.0,,,
546853,GB280G6EA-10-14,유동 뚝배기번데기탕 얼큰한맛 6개,10400.0,15100.0,3000.0,0.0,0.0,,,
546852,GB130G12EA-10-07,유동 번데기 130g 12개,9900.0,14400.0,3000.0,0.0,0.0,,,
546851,GB140G12EA-10-02,유동 골뱅이 140g 12개,48200.0,69900.0,3000.0,0.0,0.0,,,
546850,FH6-10-08-02,유동 황도슬라이스400g 6개,7500.0,10900.0,3000.0,0.0,0.0,,,
546849,FH6-14-10,펭귄 황도슬라이스400g 6개,7700.0,11200.0,3000.0,0.0,0.0,,,
546848,FH6-14-13-01,강구나루 황도슬라이스400g 6개,6500.0,9400.0,3000.0,0.0,0.0,,,
546847,FH6-19-20,삼포 황도슬라이스400g 6개,6800.0,9900.0,3000.0,0.0,0.0,,,
546846,RC850G6EA-11-74-04,동서 리치스 파인애플슬라이스 836g 6개입,21600.0,31300.0,3000.0,0.0,0.0,,,
546845,RC850G6EA-11-74-02,동서 리치스 후르츠칵테일 850g 6개입,18400.0,26700.0,3000.0,0.0,0.0,,,
546844,PD1KG5EA-08-46,백설 부침가루 1kg 5개,11200.0,16200.0,3000.0,0.0,0.0,,,
546843,PD1KG5EA-08-45,백설 튀김가루 1kg 5개,10200.0,14800.0,3000.0,0.0,0.0,,,
546842,SS1P2KG3EA-15-87-04,백설 요리 올리고당 1.2kg 3개,10900.0,15800.0,3000.0,0.0,0.0,,,
546841,SS1P2KG3EA-15-87-03,백설 프락토올리고당 1.2kg 3개,11200.0,16200.0,3000.0,0.0,0.0,,,
546840,SS1KG1EA-15-20,백설 쇠고기 다시다 1kg 1개,14600.0,19000.0,3000.0,0.0,0.0,,,
546839,SS500G2EA-15-19,백설 쇠고기 다시다 500g 2개,18900.0,24600.0,3000.0,0.0,0.0,,,
546838,FH6-10-04,유동 꽁치400g 6개,18000.0,23500.0,3000.0,0.0,0.0,,,
546837,FH6-14-01,펭귄 한마리꽁치400g 6개,21100.0,30600.0,3000.0,0.0,0.0,,,
546836,FH6-14-02-02,펭귄 고등어 400g 6개,17000.0,24700.0,3000.0,0.0,0.0,,,
546835,FH6-14-12,강구나루 꽁치400g 6개,17300.0,22500.0,3000.0,0.0,0.0,,,
546834,FH6-14-13,강구나루 고등어 400g 6개,11900.0,17300.0,3000.0,0.0,0.0,,,
546833,RAM5EA-54-10,삼양라면 5개입 1박스,3500.0,4600.0,3000.0,0.0,0.0,,,
546832,RAM5EA-54-01,신라면 5개입 1박스,4400.0,5700.0,3000.0,0.0,0.0,,,
546829,RAM5EA-54-07,짜파게티 5개입 1박스,4900.0,6400.0,3000.0,0.0,0.0,,,
546828,RAM86G8EA-81-04,팔도 도시락 컵라면 8개입,6500.0,9400.0,3000.0,0.0,0.0,,,
546827,RAM5EA-54-21,팔도 비빔면 멀티 5EA 1박스,3900.0,5700.0,3000.0,0.0,0.0,,,
546826,RAM120G10EA-22-51,팔도 틈새라면 5EA 2박스,8900.0,11600.0,3000.0,0.0,0.0,,,
546825,CMR30T1EA-21-108-05,루카스나인 더블샷라떼 30T 1개,11100.0,16100.0,3000.0,0.0,0.0,,,
546824,CMR30T1EA-21-108-02,루카스나인 바닐라라떼 30T 1개,11100.0,16100.0,3000.0,0.0,0.0,,,
546823,CMN200T1EA-24-12-10,맥실 모카골드 200T 1개,31100.0,45100.0,3000.0,0.0,0.0,,,
546822,SG1KG4EA-15-40-03,백설 갈색설탕 1kg 4개,10900.0,15800.0,3000.0,0.0,0.0,,,
546821,SGB3KG1EA-15-42-02,백설 하얀설탕 3kg 1개,6400.0,9300.0,3000.0,0.0,0.0,,,
546820,SGB3KG1EA-15-60-02,큐원 갈색설탕 3kg 1개,7000.0,10200.0,3000.0,0.0,0.0,,,
546819,SG1KG5EA-15-47-02,큐원 갈색설탕 1kg 5개,14400.0,20900.0,3000.0,0.0,0.0,,,
546818,SG1KG5EA-15-47,큐원 하얀설탕 1kg 5개,11000.0,16000.0,3000.0,0.0,0.0,,,
546817,SG3KG1EA-15-60,큐원 하얀설탕 3kg 1개,5600.0,8100.0,3000.0,0.0,0.0,,,
546816,SG1KG4EA-15-63,큐원 흑설탕 1kg 4개,11800.0,17100.0,3000.0,0.0,0.0,,,
546815,SPS340G4EA-15-04-03,스팸 340g 클래식 3개 마일드 1개 세트기획,15200.0,22000.0,3000.0,0.0,0.0,,,
546814,SPS200G6EA-15-03-06,스팸 200g 클래식 4개 마일드 2개 세트기획,15200.0,22000.0,3000.0,0.0,0.0,,,
546813,SP200G5EA-15-03,스팸 클래식 200g 5개입,14000.0,20300.0,3000.0,0.0,0.0,,,
546812,SP200G5EA-15-03-03,스팸 마일드 25% 라이트 200g 5개입,13400.0,19400.0,3000.0,0.0,0.0,,,
546811,SP200G6EA-16-02,로스팜(마일드) 200g 6개입,14200.0,18500.0,3000.0,0.0,0.0,,,
546810,SP200G6EA-16-06,롯데 런천미트 200g 6개입,7400.0,10700.0,3000.0,0.0,0.0,,,
546809,SP200G6EA-57-02,한성 런천미트 200g 6개입,6700.0,9700.0,3000.0,0.0,0.0,,,
546808,SP200G6EA-23-85-01,목우촌 뚝심 200g 200g 6개입,11800.0,15300.0,3000.0,0.0,0.0,,,
546807,SP340G6EA-16-01,로스팜 97%(마일드) 340g 6개입,19400.0,28100.0,3000.0,0.0,0.0,,,
546806,SP340G6EA-57-04,한성 런천미트 340g 6개입,10200.0,14800.0,3000.0,0.0,0.0,,,
546805,SP340G6EA-16-05,롯데 런천미트 340g 6개입,13200.0,19100.0,3000.0,0.0,0.0,,,
546804,SP340G6EA-23-84,목우촌 뚝심(캔햄 1호) 340g 6개입,18300.0,26500.0,3000.0,0.0,0.0,,,
546803,SPCM340G5EA-15-04-02,스팸 마일드25% 라이트 340g 5개입,21700.0,31500.0,3000.0,0.0,0.0,,,
546802,SPCM340G5EA-15-04,스팸 클래식 340g 5개입,19200.0,27800.0,3000.0,0.0,0.0,,,
546801,OIL1P8L5EA-08-28,백설 콩식용유 1.8L 5개입,27100.0,39300.0,3000.0,0.0,0.0,,,
546800,OIL1P8L6EA-53-01,해표 식용유 1.8L 4개입,22300.0,28800.0,3000.0,0.0,0.0,,,
546799,OILO450ML2EA-39-80..,오뚜기 옛날참기름 450ml 2개입,11800.0,16500.0,3000.0,0.0,0.0,,,
546798,OIL500ML6EA-08-20-05,백설 압착 올리브유 500ml 6개,24700.0,34600.0,3000.0,0.0,0.0,,,
546797,OIL900ML4EA-08-32-02,백설 카놀라유 900ml 4개,16700.0,24200.0,3000.0,0.0,0.0,,,
546796,OIL900ML4EA-08-32,백설 포도씨유 900ml 4개,31700.0,46000.0,3000.0,0.0,0.0,,,
546795,SC500G4EA-08-47-02,백설 돼지갈비 양념장 500g 4개입,9000.0,12600.0,3000.0,0.0,0.0,,,
546794,SC500G4EA-08-47-04,백설 돼지불고기 양념장 500g 4개입,6100.0,8800.0,3000.0,0.0,0.0,,,
546793,SC500G4EA-08-47-01,백설 소갈비 양념장 500g 4개입,9000.0,12600.0,3000.0,0.0,0.0,,,
546792,SC500G4EA-08-47-03,백설 소불고기 양념장 500g 4개입,9100.0,12700.0,3000.0,0.0,0.0,,,
546791,TUS90G8EA-11-41-05,동원 참치기획 살코기 90g 8개입,13200.0,18500.0,3000.0,0.0,0.0,,,
546790,TU150G12EA-11-05-02,동원 고추참치 150g 12개입,27200.0,38100.0,3000.0,0.0,0.0,,,
546789,TU200G6EA-11-11,동원 김치찌개 참치 200g 6개입,18800.0,27300.0,3000.0,0.0,0.0,,,
546788,TU200G6EA-11-04,동원참치 마일드 200g 6개입,14900.0,21600.0,3000.0,0.0,0.0,,,
546787,TU200G6EA-11-03,동원참치 살코기(빅) 200g 6개입,14200.0,20600.0,3000.0,0.0,0.0,,,
546786,TU200G6EA-15-07,사조 마일드참치 200g 6개입,13300.0,19300.0,3000.0,0.0,0.0,,,
546785,TU250G6EA-11-21,동원 DHA참치(빅) 250g 6개입,19300.0,28000.0,3000.0,0.0,0.0,,,
546784,TU250G6EA-11-05-04,동원 고추참치(빅) 250g 6개입,19500.0,28300.0,3000.0,0.0,0.0,,,
546783,TU250G6EA-11-11-02,동원 김치찌개 참치(빅) 250g 6개입,19500.0,28300.0,3000.0,0.0,0.0,,,
546782,TU250G6EA-11-04-05,동원참치 살코기 250g 6개입,19800.0,28700.0,3000.0,0.0,0.0,,,
546781,TU85G12EA-15-06-05,사조해표 고추참치 85g 12개입,11700.0,17000.0,3000.0,0.0,0.0,,,
546780,TU85G12EA-15-06-04,사조해표 살코기참치 85g 12개입,12000.0,17400.0,3000.0,0.0,0.0,,,
542735,31-22-02-CB-12-18-11,코카콜라제로(업소용) 355ml 24개 + 쿨피스복숭아 355ml 24개,32300.0,46800.0,3000.0,0.0,0.0,,,
542733,31-22-02-CB-31-47,코카콜라제로(업소용) 355ml 24개 + 환타오렌지(업소용) 350ml 24개,36100.0,52300.0,3000.0,0.0,0.0,,,
542732,31-22-02-CB-27-16,코카콜라제로(업소용) 355ml 24개 + 칠성사이다(업소용) 355ml 24개,37700.0,54700.0,3000.0,0.0,0.0,,,
542730,31-22-02-CB-31-03-05,코카콜라제로(업소용) 355ml 24개 + 코카콜라일반(업소용) 355ml 24개,37000.0,53700.0,3000.0,0.0,0.0,,,
540682,51-31,동원참치 S12호 6세트,137800.0,199800.0,3000.0,0.0,0.0,,,
540681,51-30,동원참치 T12호 5세트,139500.0,202300.0,3000.0,0.0,0.0,,,
540680,51-30-01,동원참치 T14호 5세트,162700.0,235900.0,3000.0,0.0,0.0,,,
540679,51-30-02,동원참치 T21호 3세트,144900.0,210100.0,3000.0,0.0,0.0,,,
540678,50-21-01,동원 양반 들기름식탁김 24P 3세트,28800.0,41800.0,3000.0,0.0,0.0,,,
540677,50-20-01,동원 양반 올리브식탁김 24P 3세트,28800.0,41800.0,3000.0,0.0,0.0,,,
540676,45-05,스팸6호 4세트,132400.0,192000.0,3000.0,0.0,0.0,,,
540675,08-25-01,백설 현명한선택 FW호 5세트,119100.0,154800.0,3000.0,0.0,0.0,,,
540674,45-10-01,스팸3호 4세트,200700.0,291000.0,3000.0,0.0,0.0,,,
540673,01-19-02,청정원 고급유 3호  4세트,92700.0,134400.0,3000.0,0.0,0.0,,,
540672,50-71-01,동원스페셜49호 6세트,168100.0,218500.0,3000.0,0.0,0.0,,,
540671,50-72,동원참치M12호 5세트,130800.0,189700.0,3000.0,0.0,0.0,,,
540670,50-72-01,동원참치 S14호 6세트,157000.0,204100.0,3000.0,0.0,0.0,,,
540669,50-24-01,동원런천67호 4세트,133000.0,192900.0,3000.0,0.0,0.0,,,
540668,01-17-03,청정원 NH3호 3세트,73500.0,106600.0,3000.0,0.0,0.0,,,
540667,01-19-04,청정원 고급유 6호 8세트,72500.0,105100.0,3000.0,0.0,0.0,,,
540666,45-09-01,CJ 풍성한S호 3세트,126900.0,184000.0,3000.0,0.0,0.0,,,
540665,45-12-04,백설 특별한선택골드라벨 3세트,126900.0,184000.0,3000.0,0.0,0.0,,,
540664,45-06,스팸8E호 5세트,136100.0,197300.0,3000.0,0.0,0.0,,,
540663,50-32,동원리챔g9호 5세트,121300.0,175900.0,3000.0,0.0,0.0,,,
540662,50-75-02,튜나리챔100호 4세트,137600.0,199500.0,3000.0,0.0,0.0,,,
540661,45-27,스팸복합2호 4세트,106600.0,154600.0,3000.0,0.0,0.0,,,
540660,45-07-03,스팸 특별한선택N호 4세트,116700.0,169200.0,3000.0,0.0,0.0,,,
540659,45-11,스팸복합1호 5세트,106600.0,154600.0,3000.0,0.0,0.0,,,
540658,45-07,CJ스팸스페셜 G호 3세트,94700.0,137300.0,3000.0,0.0,0.0,,,
520191,24-15-03,맥심 모카골드 230T 1박스,26700.0,35500.0,3000.0,0.0,0.0,,,
506919,08-20-05,백설 압착 올리브유 500ml 12개,53200.0,93600.0,3000.0,0.0,0.0,,,
506918,08-20-04,백설 바삭한 요리유 500ml 12개,11200.0,34300.0,3000.0,0.0,0.0,,,
506917,08-20-03,백설 건강을 생각한 요리유 500ml 12개,11200.0,51600.0,3000.0,0.0,0.0,,,
506915,08-20-02,백설 해바라기유 500ml 12개,30200.0,39260.0,3000.0,0.0,0.0,,,
506914,08-20-01,백설 포도씨유 500ml 12개,30700.0,62900.0,3000.0,0.0,0.0,,,
506912,08-20,백설 카놀라유 500ml 12개,20200.0,42300.0,3000.0,0.0,0.0,,,
505687,24-09-01,웰치스 제로 샤인머스켓 355ml 24개,16700.0,24200.0,3000.0,0.0,0.0,,,
505686,24-09-02,웰치스 제로 오렌지맛 355ml 24개,15400.0,20020.0,3000.0,0.0,0.0,,,
505685,31-13-04,파워에이드 제로 600ml 20개,25100.0,32630.0,3000.0,0.0,0.0,,,
505684,23-31,웅진 자연은 포도주스 1.5L 12개,29900.0,43400.0,3000.0,0.0,0.0,,,
505683,11-74-07,동서 리치스 파인청크 3kg 5개,56000.0,81200.0,3000.0,0.0,0.0,,,
505682,31-44-08,환타 파인애플 500ml 24개,18400.0,26700.0,3000.0,0.0,0.0,,,
505681,31-47-06,환타 밀크소다 암바사 250ml 30개,13000.0,18900.0,3000.0,0.0,0.0,,,
505680,32-19-06,코코팜 망고 코코넛 340ml 24개,15100.0,21900.0,3000.0,0.0,0.0,,,
505679,28-52-01,미에로 스파클링 제로 350ml 24개,23700.0,34400.0,3000.0,0.0,0.0,,,
505678,11-04-05,동원참치 살코기 250g 36개,115100.0,166900.0,3000.0,0.0,0.0,,,
505677,25-50-10,진로토닉워터 진저에일 제로 300ml 24개,17400.0,25200.0,3000.0,0.0,0.0,,,
505676,15-20,백설 쇠고기 다시다 1kg 10개,139100.0,180830.0,3000.0,0.0,0.0,,,
505675,27-15-10,칠성사이다 제로 355ml 24개,16300.0,23600.0,3000.0,0.0,0.0,,,
505674,31-17-03,스프라이트 제로 355ml 24개,14400.0,21500.0,3000.0,0.0,0.0,,,
505673,32-01.,포도봉봉 238ml 24개,13900.0,20200.0,3000.0,0.0,0.0,,,
505672,23-36-02,웅진 자연은 내사랑토마토 180ml 30개,9400.0,12220.0,3000.0,0.0,0.0,,,
505671,23-35-02,웅진 헛개차 180ml 30개,8100.0,11700.0,3000.0,0.0,0.0,,,
505670,23-36-01,웅진 자연은 내사랑사과 180ml 30개,9400.0,12220.0,3000.0,0.0,0.0,,,
505669,08-47-01,CJ 백설 소갈비 양념장 500g 12개,25300.0,32900.0,3000.0,0.0,0.0,,,
